FB_Name,SC_Name,analysis_position_code,analysis_position_jp,psv99_per_match,total_metersperminute_full_all_per_match,hi_distance_full_all_per_match,sprint_count_full_all_per_match,dropping_off_runs_proxy_per90,overlap_runs_proxy_per90,underlap_runs_proxy_per90,cross_success_rate_pct,early_cross_proxy_success_rate_pct,pa_entry_per90,tackle_win_rate_pct,cross_block_proxy_per90,pulling_half_space_runs_proxy_per90,successful_on_ball_actions_per90,attacking_third_entry_proxy_per90
星　広太,Kota Hoshi,SB,サイドバック,28.211111111111112,112.4661111111111,728.0,8.666666666666666,,,0.0,,,,,,0.0,,0.0
森　璃太,Riita Mori,SB,サイドバック,28.503333333333334,112.518,530.4666666666667,7.633333333333334,21.51832460732984,4.2408376963350785,0.0,29.618518518518517,27.777777777777775,2.513089005235602,75.0,2.6701570680628275,0.0,9.110418848167539,0.0
西久保　駿介,Shunsuke   Nishikubo,SB,サイドバック,28.52857142857143,110.39809523809524,590.952380952381,7.238095238095238,,,0.0,,,,,,0.0,,0.0
吉田　朋恭,Tomoyasu Yoshida,SB,サイドバック,28.200000000000003,110.89666666666666,685.5555555555555,9.222222222222221,18.414985590778098,2.3342939481268012,,24.991666666666667,19.142553191489363,1.1671469740634006,50.00333333333333,2.982708933717579,,7.779618155619596,
小西　宏登,Hiroto Konishi,SB,サイドバック,29.51923076923077,112.5796153846154,645.7307692307693,9.538461538461538,,,0.0,,,,,,0.0,,0.0
伊川　拓,Taku Ikawa,SB,サイドバック,27.692592592592593,123.93392857142858,486.2857142857143,5.75,19.826435246995995,2.7636849132176233,0.0,8.700000000000001,33.33888888888889,0.7209612817089454,55.55555555555556,2.7636849132176233,0.0,8.05049399198932,0.0
高橋　峻希,Shunki Takahashi,SB,サイドバック,29.39090909090909,105.12545454545453,673.9090909090909,9.545454545454545,15.902513328255903,1.7136329017517136,,32.004000000000005,28.575000000000006,1.2338156892612338,52.17826086956522,1.987814166031988,,7.814851485148514,
坂本　翔,Kakeru Sakamoto,SB,サイドバック,27.983333333333334,109.8925,450.875,5.958333333333333,21.98230088495575,2.7079646017699113,0.0,17.64117647058823,34.995000000000005,1.592920353982301,68.97241379310346,2.7876106194690267,0.0,12.743840707964601,0.0
木實　快斗,Kaito Konomi,SB,サイドバック,28.828000000000003,113.64200000000001,548.12,8.12,,,0.0,,,,,,0.0,,0.0
四宮　悠成,Yusei Shinomiya,SB,サイドバック,29.586666666666666,119.46700000000001,652.0333333333333,9.966666666666667,,,0.0,,,,,,0.0,,0.0
西　大伍,Daigo Nishi,SB,サイドバック,26.827272727272728,102.43818181818182,381.90909090909093,4.090909090909091,25.82861762328213,0.36378334680679064,,0.0,45.164516129032265,0.8730800323362976,78.9578947368421,2.32821341956346,,11.060687146321746,
西田　恵,Megumu Nishida,SB,サイドバック,27.853333333333335,116.15066666666667,543.2,6.333333333333333,12.495741056218058,3.2964224872231687,,18.609302325581393,37.506249999999994,1.303236797274276,75.00833333333334,1.6098807495741057,,6.0563713798977865,
生地　慶充,Yoshiatsu Oiji,SB,サイドバック,27.413636363636364,113.06272727272727,394.0,4.2272727272727275,26.482758620689655,1.2413793103448276,0.0,16.666666666666664,37.4875,0.9310344827586207,66.67619047619048,2.4827586206896552,0.0,11.997620689655172,0.0
三鬼　海,Kai Miki,SB,サイドバック,27.717391304347824,108.48913043478261,496.9130434782609,6.086956521739131,15.46875,3.046875,0.0,23.084615384615386,28.57142857142857,1.640625,60.0,2.109375,0.0,11.487421875,0.0
一丸　大地,Daichi Ichimaru Daichi Ichimaru,SB,サイドバック,28.394117647058824,115.30176470588235,750.4705882352941,9.882352941176471,,,0.0,,,,,,0.0,,0.0
梅木　怜,Rei Umeki,SB,サイドバック,30.276923076923076,107.77,665.4615384615385,10.0,19.615384615384617,2.802197802197802,,20.585294117647056,35.28235294117647,1.6483516483516485,68.75,3.626373626373627,,8.901510989010989,
高安　孝幸,Takayuki Takayasu,SB,サイドバック,29.080000000000002,107.98499999999999,448.0,6.8,17.79467680608365,3.5076045627376424,,14.629268292682926,16.666666666666664,2.4809885931558937,33.33333333333333,2.5665399239543727,,10.95091254752852,
