FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_running_distance_full_all_per_match,raw_hi_distance_full_all_per_match,raw_sprint_count_full_all_per_match,raw_crosses_per90,raw_cross_success_rate_pct,raw_pa_entry_per90,raw_tackle_win_rate_pct,raw_blocks_per90,raw_forward_long_pass_success_rate_pct,raw_regain_within_5s_per90,win_running_distance_full_all_per_match,win_hi_distance_full_all_per_match,win_sprint_count_full_all_per_match,win_crosses_per90,win_cross_success_rate_pct,win_pa_entry_per90,win_tackle_win_rate_pct,win_blocks_per90,win_forward_long_pass_success_rate_pct,win_regain_within_5s_per90,z_running_distance_full_all_per_match,z_hi_distance_full_all_per_match,z_sprint_count_full_all_per_match,z_crosses_per90,z_cross_success_rate_pct,z_pa_entry_per90,z_tackle_win_rate_pct,z_blocks_per90,z_forward_long_pass_success_rate_pct,z_regain_within_5s_per90,imputed_running_distance_full_all_per_match,imputed_hi_distance_full_all_per_match,imputed_sprint_count_full_all_per_match,imputed_crosses_per90,imputed_cross_success_rate_pct,imputed_pa_entry_per90,imputed_tackle_win_rate_pct,imputed_blocks_per90,imputed_forward_long_pass_success_rate_pct,imputed_regain_within_5s_per90
舘野　俊祐,Shunsuke Tachino,SB,サイドバック,1112.1538461538462,548.3461538461538,5.673076923076923,3.9451277199621573,16.55179856115108,1.5326395458845792,57.47241379310345,2.469252601702933,22.55588235294118,1.4758751182592242,1112.1538461538462,548.3461538461538,5.673076923076923,3.9451277199621573,16.55179856115108,1.5326395458845792,57.47241379310345,2.469252601702933,22.55588235294118,1.4758751182592242,0.027427760532891247,-0.4498048486817246,-0.9745608123063069,0.6320613223873267,-0.5941368572360254,0.1726013146442675,-0.5949340648720975,0.17029788083022132,-0.48424576594081786,1.0099016650880641,0,0,0,0,0,0,0,0,0,0
生駒　稀生,Kei Ikoma,SB,サイドバック,1262.3584905660377,609.3207547169811,8.660377358490566,1.379310344827586,24.99090909090909,0.5329153605015674,64.28571428571429,2.9780564263322886,31.37843137254902,1.2852664576802508,1262.3584905660377,609.3207547169811,8.660377358490566,1.379310344827586,24.99090909090909,0.5329153605015674,64.28571428571429,2.9780564263322886,31.37843137254902,1.2852664576802508,0.5376697421481175,-0.09035827961888075,0.12922491929888455,-1.189261610732359,0.5790960842022294,-1.6689491455847998,0.15909639872652906,0.9123422379923348,0.5018973139758248,0.5599258242431658,0,0,0,0,0,0,0,0,0,0
松長根　悠仁,Yuto  Matsunagane,SB,サイドバック,1231.4150943396226,767.7924528301887,10.924528301886792,2.3427331887201737,24.993333333333332,1.0151843817787418,60.46744186046512,3.631236442516269,33.78243243243243,0.9761388286334056,1231.4150943396226,767.7924528301887,10.924528301886792,2.3427331887201737,24.993333333333332,1.0151843817787418,60.46744186046512,3.631236442516269,33.78243243243243,0.9761388286334056,0.43255568345666934,0.8438357514503437,0.9658121858136902,-0.5053843648777406,0.5794331103686868,-0.7805813826833281,-0.26347321053684,1.8649462117801843,0.7706052581365788,-0.16984146117937568,0,0,0,0,0,0,0,0,0,0
文　仁柱,In Ju Mun,SB,サイドバック,1336.433962264151,763.8867924528302,10.377358490566039,1.7142857142857144,18.421052631578945,1.443609022556391,67.5,2.706766917293233,31.645569620253166,1.5338345864661656,1336.433962264151,763.8867924528302,10.377358490566039,1.7142857142857144,18.421052631578945,1.443609022556391,67.5,2.706766917293233,31.645569620253166,1.5338345864661656,0.7893025436253274,0.8208118004524471,0.7636369297392794,-0.9514822861643621,-0.33426699967102436,0.008601879993553196,0.5148225772371954,0.5166910270637274,0.5317567722535881,1.146728398784857,0,0,0,0,0,0,0,0,0,0
樋口　大輝,Daiki Higuchi,SB,サイドバック,1303.047619047619,692.047619047619,8.158730158730158,1.6737109044801353,15.911363636363637,0.5705832628909552,68.57428571428572,3.1191885038038882,22.502500000000005,0.7988165680473372,1303.047619047619,692.047619047619,8.158730158730158,1.6737109044801353,15.911363636363637,0.5705832628909552,68.57428571428572,3.1191885038038882,22.502500000000005,0.7988165680473372,0.6758898459796968,0.397318345210032,-0.056130063692160455,-0.9802839586146452,-0.6831722298571855,-1.599562664798137,0.6337141711216502,1.1181706076565288,-0.49021259455527044,-0.5884516810160301,0,0,0,0,0,0,0,0,0,0
西谷　和希,Kazuki Nishiya,SB,サイドバック,1306.1929824561403,750.5438596491229,9.842105263157896,3.303964757709251,22.002,2.1145374449339207,72.71818181818182,1.7841409691629957,27.26818181818182,0.2643171806167401,1306.1929824561403,750.5438596491229,9.842105263157896,3.303964757709251,22.002,2.1145374449339207,72.71818181818182,1.7841409691629957,27.26818181818182,0.2803247042518438,0.6865745785639953,0.742154927770509,0.5658647645412618,0.1769374237283573,0.16356809792292584,1.2444913013710523,1.092320672290068,-0.828875467213539,0.04247292928140612,-1.8124716792361566,0,0,0,0,0,0,0,0,0,0
橋本　陸,Riku Hashimoto,SB,サイドバック,1098.1607142857142,657.8571428571429,9.178571428571429,3.8979416809605487,15.837623762376236,1.5051457975986278,64.27857142857142,1.813893653516295,27.26727272727273,0.8876500857632933,1098.1607142857142,657.8571428571429,9.178571428571429,3.8979416809605487,15.837623762376236,1.5051457975986278,64.27857142857142,1.813893653516295,27.26727272727273,0.8876500857632933,-0.02010661073332314,0.19576476083599537,0.3206938502363508,0.5985667269459025,-0.6934237900132539,0.12195622117779477,0.1583058961076154,-0.7854838682001587,0.042371315370616634,-0.37873961070385337,0,0,0,0,0,0,0,0,0,0
丸山　壮大,Sota Maruyama,SB,サイドバック,989.9166666666666,590.8333333333334,8.020833333333334,1.371518654755649,6.896551724137931,0.42564372044140836,55.54888888888889,2.0809248554913293,20.0,0.9931686810299528,989.9166666666666,590.8333333333334,8.020833333333334,1.371518654755649,6.896551724137931,0.4403962625282401,55.54888888888889,2.0809248554913293,20.0,0.9931686810299528,-0.3878093377118032,-0.1993420219028026,-0.10708193532257151,-1.1947924735105548,-1.9364410736527964,-1.8393747389073063,-0.8078112712776262,-0.3960430129626125,-0.7699302874812879,-0.12963855472001323,0,0,0,0,0,0,0,0,0,0
小島　雅也,Masaya Kojima,SB,サイドバック,1097.811320754717,644.9622641509434,8.433962264150944,4.416303917688959,18.549193548387095,1.6739216462208153,58.97179487179487,2.2081519588444793,29.84626865671642,0.7835377918480411,1097.811320754717,644.9622641509434,8.433962264150944,4.416303917688959,18.549193548387095,1.6739216462208153,58.97179487179487,2.2081519588444793,29.84626865671642,0.7835377918480411,-0.021293493125124435,0.11974917658897304,0.04556619264740432,0.9665216089129608,-0.3164524273632801,0.4328512122664263,-0.4289970111485995,-0.21049379035199492,0.33063936390191634,-0.6245207669981481,0,0,0,0,0,0,0,0,0,0
美馬　和也,Kazuya Mima,SB,サイドバック,1261.7058823529412,712.8823529411765,10.147058823529411,1.8120805369127515,22.727272727272727,0.9609517998779744,57.35588235294118,1.8669920683343504,29.840322580645157,1.0707748627211713,1261.7058823529412,712.8823529411765,10.147058823529411,1.8120805369127515,22.727272727272727,0.9609517998779744,57.35588235294118,1.8669920683343504,29.840322580645157,1.0707748627211713,0.535452845931813,0.5201395446671914,0.6785428817972092,-0.882063490065652,0.26439790127277335,-0.8804809726092295,-0.6078306420808478,-0.7080446329139587,0.32997473945411787,0.05356879144776218,0,0,0,0,0,0,0,0,0,0
