FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_sprint_distance_full_all_per_match,win_sprint_distance_full_all_per_match,z_sprint_distance_full_all_per_match,imputed_sprint_distance_full_all_per_match,raw_hsr_count_full_all_per_match,win_hsr_count_full_all_per_match,z_hsr_count_full_all_per_match,imputed_hsr_count_full_all_per_match,raw_dribble_success_rate_pct,win_dribble_success_rate_pct,z_dribble_success_rate_pct,imputed_dribble_success_rate_pct,raw_crosses_per90,win_crosses_per90,z_crosses_per90,imputed_crosses_per90,raw_cross_success_rate_pct,win_cross_success_rate_pct,z_cross_success_rate_pct,imputed_cross_success_rate_pct,raw_last_passes_per90,win_last_passes_per90,z_last_passes_per90,imputed_last_passes_per90,raw_pa_entry_per90,win_pa_entry_per90,z_pa_entry_per90,imputed_pa_entry_per90,raw_shot_conversion_rate_pct,win_shot_conversion_rate_pct,z_shot_conversion_rate_pct,imputed_shot_conversion_rate_pct,raw_regain_within_5s_per90,win_regain_within_5s_per90,z_regain_within_5s_per90,imputed_regain_within_5s_per90,imputed_count,imputed_ratio,cluster_id,cluster_distance_to_center,distance_to_cluster_center_3,score_cluster_0,score_cluster_1,score_cluster_2,score_cluster_3,rank_cluster_0,rank_cluster_1,rank_cluster_2,rank_cluster_3
植田　悠太,Yuta Ueda,SH,サイドハーフ,35.5,35.5,-1.41291,0,5.0,9.14277777777778,-2.427786,0,62.4875,62.4875,0.873032,0,3.0708661417322833,3.0708661417322833,0.887764,0,0.0,0.0,-2.137353,0,0.0,0.0380664652567976,-2.200545,0,1.1811023622047243,1.1811023622047243,-0.30722,0,0.0,0.0,-1.296257,0,1.1811023622047243,1.1811023622047243,0.0784,0,0,0.0,3,4.141544,4.141543987427877,-4.147916,-0.794632,-1.620001,-4.141543987427877,211,167,177,187
鈴木　隆雅,Ryuga Suzuki,SH,サイドハーフ,180.125,180.125,1.51593,0,40.5,40.5,0.413627,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,0,1.06211,2.109094718533523,1.725771,-0.30044099999999996,-0.5235650000000001,-2.109094718533523,44,135,144,83
下上　昇大,Shota Shimogami,SH,サイドハーフ,57.5,57.5,-0.967382,0,23.5,23.5,-1.126817,0,0.0,0.0,-2.555077,0,2.057142857142857,2.057142857142857,0.127001,0,37.5125,37.5125,1.542422,0,0.5142857142857142,0.5142857142857142,-1.213859,0,1.2857142857142856,1.2857142857142856,-0.185593,0,50.0,28.57142857142857,3.334239,0,2.571428571428571,2.571428571428571,2.80518,0,0,0.0,1,4.6267,5.727431590201405,-2.2797919999999996,5.360257,-1.272451,-5.727431590201405,183,3,170,207
住田　将,Sho Sumida,SH,サイドハーフ,87.2,87.2,-0.36592,0,20.4,20.4,-1.407721,0,0.0,0.0,-2.555077,0,1.1501597444089455,1.1501597444089455,-0.553658,0,25.0,25.0,0.315013,0,1.437699680511182,1.437699680511182,0.699376,0,0.8626198083067093,0.8626198083067093,-0.677504,0,0.0,0.0,-1.296257,0,2.0127795527156547,2.0127795527156547,1.709528,0,0,0.0,1,2.002599,3.963275701135993,-2.451145,4.2646049999999995,-0.5317859999999999,-3.963275701135993,187,5,151,179
佐藤　璃樹,Riki Sato,SH,サイドハーフ,71.625,71.625,-0.681333,0,27.125,27.125,-0.79834,0,50.0,50.0,0.187959,0,0.5389221556886228,0.5389221556886228,-1.01237,0,0.0,0.0,-2.137353,0,1.0778443113772456,1.0778443113772456,-0.046214,0,0.2694610778443114,0.2707458148718044,-1.365646,0,0.0,0.0,-1.296257,0,1.8862275449101795,1.8862275449101795,1.461328,0,0,0.0,1,3.106631,3.3724636449843306,-2.845319,1.273369,-2.4242299999999997,-3.3724636449843306,198,36,190,150
土館　賢人,Kento Dodate,SH,サイドハーフ,25.88888888888889,25.88888888888889,-1.607548,0,11.555555555555555,11.555555555555555,-2.209154,0,0.0,0.0,-2.555077,0,0.2719033232628399,0.2719033232628399,-1.212758,0,100.0,56.15514285714275,3.371165,0,0.2719033232628399,0.2719033232628399,-1.716055,0,0.0,0.2707458148718044,-1.365646,0,0.0,0.0,-1.296257,0,2.175226586102719,2.175226586102719,2.028128,0,0,0.0,1,4.25215,6.080644020488372,-5.182347999999999,4.5832049999999995,-4.294459,-6.080644020488372,214,4,214,209
石山　青空,Aozora Ishiyama,SH,サイドハーフ,24.88888888888889,24.88888888888889,-1.627799,0,19.77777777777778,19.77777777777778,-1.464103,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,1.631237,1.6312370465573052,-3.295688,-0.30044099999999996,-0.5235650000000001,-1.6312370465573052,205,117,126,56
豊田　晃大,Koki Toyoda,SH,サイドハーフ,49.0,49.0,-1.139518,0,20.11111111111111,20.11111111111111,-1.433898,0,66.66666666666666,66.66666666666666,1.102304,0,0.2760736196319018,0.2760736196319018,-1.209628,0,100.0,56.15514285714275,3.371165,0,1.1042944785276074,1.1042944785276074,0.008589,0,1.1042944785276074,1.1042944785276074,-0.396521,0,0.0,0.0,-1.296257,0,0.8282208588957056,0.8282208588957056,-0.61369,0,0,0.0,3,4.210376,4.210375576723174,-2.969937,-1.7159939999999998,-1.5975599999999999,-4.210375576723174,200,196,176,189
吉田　桂介, Keisuke Yoshida,SH,サイドハーフ,14.75,16.599444444444444,-1.795671,0,21.5,21.5,-1.308045,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,1.669194,1.6691941466339377,-3.307502,-0.30044099999999996,-0.5235650000000001,-1.6691941466339377,207,87,96,59
長野　星輝,Shoki  Nagano,SH,サイドハーフ,199.75,199.75,1.913361,0,45.25,45.25,0.844044,0,38.88888888888889,38.88888888888889,-0.421605,0,2.271293375394322,2.271293375394322,0.287713,0,12.5,12.5,-0.91117,0,1.135646687697161,1.135646687697161,0.073548,0,5.962145110410095,5.931700114101615,5.216063,0,10.0,10.0,0.324417,0,0.5678233438485805,0.5678233438485805,-1.124395,0,0,0.0,0,5.220712,6.153312885696696,7.973468,-0.70279,5.577324,-6.153312885696696,1,160,7,210
鍵山　慶司,Keiji Kagiyama,SH,サイドハーフ,25.833333333333332,25.833333333333332,-1.608673,0,15.166666666666666,15.166666666666666,-1.881936,0,0.0,0.0,-2.555077,0,0.2884615384615384,0.2884615384615384,-1.200331,0,0.0,0.0,-2.137353,0,0.0,0.0380664652567976,-2.200545,0,0.8653846153846154,0.8653846153846154,-0.67429,0,0.0,0.0,-1.296257,0,2.5961538461538463,2.592692307692307,2.846884,0,0,0.0,1,4.004706,5.729946889335101,-4.164899,5.401961,-4.075165999999999,-5.729946889335101,212,2,213,208
金原　朝陽,Asahi  Kanehara,SH,サイドハーフ,69.92857142857143,69.92857142857143,-0.715688,0,21.857142857142858,21.857142857142858,-1.275683,0,,50.0,0.187959,1,,1.61243096999367,-0.20674,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.958238,0.9582380994189283,-2.195157,-0.30044099999999996,-0.5235650000000001,-0.9582380994189283,181,133,142,31
