FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_sprint_distance_full_all_per_match,win_sprint_distance_full_all_per_match,z_sprint_distance_full_all_per_match,imputed_sprint_distance_full_all_per_match,raw_hsr_count_full_all_per_match,win_hsr_count_full_all_per_match,z_hsr_count_full_all_per_match,imputed_hsr_count_full_all_per_match,raw_dribble_success_rate_pct,win_dribble_success_rate_pct,z_dribble_success_rate_pct,imputed_dribble_success_rate_pct,raw_crosses_per90,win_crosses_per90,z_crosses_per90,imputed_crosses_per90,raw_cross_success_rate_pct,win_cross_success_rate_pct,z_cross_success_rate_pct,imputed_cross_success_rate_pct,raw_last_passes_per90,win_last_passes_per90,z_last_passes_per90,imputed_last_passes_per90,raw_pa_entry_per90,win_pa_entry_per90,z_pa_entry_per90,imputed_pa_entry_per90,raw_shot_conversion_rate_pct,win_shot_conversion_rate_pct,z_shot_conversion_rate_pct,imputed_shot_conversion_rate_pct,raw_regain_within_5s_per90,win_regain_within_5s_per90,z_regain_within_5s_per90,imputed_regain_within_5s_per90,imputed_count,imputed_ratio,cluster_id,cluster_distance_to_center
新里　涼,Ryo Niizato,SH,サイドハーフ,61.76923076923077,61.76923076923077,-0.880925,0,30.076923076923077,30.076923076923077,-0.530853,0,61.54615384615385,61.54615384615385,0.821389,0,0.7280080889787665,0.7280080889787665,-0.870467,0,37.5,37.5,1.541195,0,0.8796764408493428,0.8796764408493428,-0.456801,0,1.2740141557128413,1.2740141557128413,-0.199196,0,6.25,6.25,-0.283336,0,1.031344792719919,1.031344792719919,-0.215313,0,0,0.0000,3,2.037239
水野　颯太,Hayata Mizuno,SH,サイドハーフ,121.80851063829788,121.80851063829788,0.334947,0,37.91489361702128,37.91489361702128,0.179379,0,68.18863636363636,68.18863636363636,1.185801,0,4.216478190630048,4.216478190630048,1.747505,0,10.341379310344827,10.341379310344827,-1.122919,0,1.0177705977382876,1.0177705977382876,-0.170681,0,1.890145395799677,1.890145395799677,0.517149,0,8.333333333333332,8.333333333333332,0.054304,0,0.8723747980613893,0.8723747980613893,-0.527093,0,0,0.0000,0,2.488912
牛之濵　拓,Taku Ushinohama,SH,サイドハーフ,78.39024390243902,78.39024390243902,-0.544328,0,35.36585365853659,35.36585365853659,-0.051601,0,40.0,40.0,-0.360648,0,2.1448598130841123,2.1448598130841123,0.192829,0,25.488235294117644,25.488235294117644,0.362906,0,1.0934579439252337,1.0934579439252337,-0.013864,0,1.5981308411214954,1.5981308411214954,0.177638,0,6.896551724137931,6.896551724137931,-0.178551,0,0.6728971962616823,0.6728971962616823,-0.918319,0,0,0.0000,3,1.184918
新井　光,Hikaru Arai,SH,サイドハーフ,154.32,154.32,0.993346,0,54.12,54.12,1.647793,0,53.34000000000001,53.34000000000001,0.371194,0,1.3664596273291927,1.3664596273291927,-0.391332,0,29.54090909090909,29.54090909090909,0.760452,0,1.6149068322981366,1.6149068322981366,1.066534,0,1.2111801242236024,1.2111801242236024,-0.272250,0,5.128205128205128,5.128205128205128,-0.465142,0,1.5217391304347825,1.5217391304347825,0.746474,0,0,0.0000,0,1.922328
東條　敦輝,Atsuki Tojo,SH,サイドハーフ,77.92682926829268,77.92682926829268,-0.553713,0,33.02439024390244,33.02439024390244,-0.263771,0,50.0,50.0,0.187959,0,1.281138790035587,1.281138790035587,-0.455362,0,12.5,12.5,-0.911170,0,1.7615658362989324,1.7615658362989324,1.370399,0,0.9608540925266904,0.9608540925266904,-0.563292,0,0.0,0.0,-1.296257,0,1.7615658362989324,1.7615658362989324,1.216835,0,0,0.0000,3,2.660953
山口　卓己,Takumi Yamaguchi,SH,サイドハーフ,77.94444444444444,77.94444444444444,-0.553356,0,43.72222222222222,43.72222222222222,0.705606,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,1.133762
西村　真祈,Masaki Nishimura,SH,サイドハーフ,175.25581395348837,175.25581395348837,1.417323,0,47.53488372093023,47.53488372093023,1.051088,0,41.17647058823529,41.17647058823529,-0.296106,0,1.5384615384615385,1.5384615384615385,-0.262251,0,14.285714285714285,14.285714285714285,-0.736001,0,1.098901098901099,1.098901098901099,-0.002586,0,0.7692307692307693,0.7692307692307693,-0.786083,0,4.166666666666666,4.166666666666666,-0.620976,0,0.6593406593406593,0.6593406593406593,-0.944907,0,0,0.0000,0,1.848404
大関　友翔,Yuto  Ozeki,SH,サイドハーフ,127.95652173913044,127.95652173913044,0.459452,0,50.26086956521739,50.26086956521739,1.298101,0,49.150847457627115,49.150847457627115,0.141374,0,1.1054913294797688,1.1054913294797688,-0.587180,0,23.52647058823529,23.52647058823529,0.170467,0,1.7557803468208093,1.7557803468208093,1.358412,0,3.2514450867052025,3.2514450867052025,2.099864,0,13.793103448275861,13.793103448275861,0.939155,0,1.170520231213873,1.170520231213873,0.057645,0,0,0.0000,0,2.629189
柳町　魁耀,Kaiyo Yanagimachi,SH,サイドハーフ,112.47540983606558,112.47540983606558,0.145940,0,35.98360655737705,35.98360655737705,0.004377,0,58.333333333333336,58.333333333333336,0.645132,0,1.2286689419795223,1.2286689419795223,-0.494739,0,50.0,50.0,2.767378,0,1.2286689419795223,1.2286689419795223,0.266282,0,3.0716723549488054,3.0716723549488054,1.890851,0,22.22222222222222,22.22222222222222,2.305240,0,0.9215017064846416,0.9215017064846416,-0.430743,0,0,0.0000,0,4.220367
禹　相皓,Sang-Ho Woo,SH,サイドハーフ,68.41176470588235,68.41176470588235,-0.746405,0,31.352941176470587,31.352941176470587,-0.415228,0,0.0,0.0,-2.555077,0,1.2934947049924357,1.2934947049924357,-0.446090,0,10.526315789473683,10.526315789473683,-1.104778,0,1.1573373676248109,1.1573373676248109,0.118489,0,0.8169440242057489,0.8169440242057489,-0.730609,0,0.0,0.0,-1.296257,0,1.9062027231467473,1.9062027231467473,1.500504,0,0,0.0000,1,2.055264
西山　拓実,Takumi Nishiyama,SH,サイドハーフ,97.6896551724138,97.6896551724138,-0.153491,0,44.86206896551724,44.86206896551724,0.808892,0,50.0,50.0,0.187959,0,0.5211349160393747,0.5211349160393747,-1.025718,0,30.010000000000005,30.010000000000005,0.806467,0,0.7295888824551245,0.7295888824551245,-0.767769,0,0.3126809496236248,0.3126809496236248,-1.316891,0,0.0,0.0,-1.296257,0,1.9281991893456862,1.9281991893456862,1.543645,0,0,0.0000,1,2.533665
吉田　陣平, Jimpei   Yoshida,SH,サイドハーフ,60.095238095238095,60.095238095238095,-0.914825,0,25.047619047619047,25.047619047619047,-0.986580,0,57.900000000000006,57.900000000000006,0.621359,0,0.703971119133574,0.703971119133574,-0.888506,0,46.16153846153846,46.16153846153846,2.390846,0,2.111913357400722,2.111913357400722,2.096289,0,1.5703971119133573,1.5703971119133573,0.145393,0,12.5,12.5,0.729585,0,1.5162454873646207,1.5162454873646207,0.735700,0,0,0.0000,3,3.728255
塩浜　遼,Ryo Shiohama,SH,サイドハーフ,169.19230769230768,169.19230769230768,1.294529,0,50.15384615384615,50.15384615384615,1.288403,0,58.995,58.995,0.681431,0,2.4380007630675316,2.4380007630675316,0.412821,0,28.170422535211266,28.170422535211266,0.626014,0,1.33918351774132,1.33918351774132,0.495259,0,2.6440289965661963,2.6440289965661963,1.393652,0,19.753086419753085,19.753086419753085,1.905073,0,0.7210988172453261,0.7210988172453261,-0.823783,0,0,0.0000,0,2.365470
五十嵐　太陽,Taiyo Igarashi,SH,サイドハーフ,137.16216216216216,137.16216216216216,0.645878,0,44.24324324324324,44.24324324324324,0.752818,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,0,0.975853
中野　克哉,Katsuya Nakano,SH,サイドハーフ,135.2941176470588,135.2941176470588,0.608048,0,34.23529411764706,34.23529411764706,-0.154045,0,73.91304347826086,73.91304347826086,1.499846,0,2.860635696821516,2.860635696821516,0.729994,0,26.91923076923077,26.91923076923077,0.503279,0,1.1002444987775062,1.1002444987775062,0.000198,0,1.9804400977995111,1.9804400977995111,0.622130,0,0.0,0.0,-1.296257,0,1.1002444987775062,1.1002444987775062,-0.080183,0,0,0.0000,0,2.398969
石川　俊輝,Toshiki Ishikawa,SH,サイドハーフ,110.26923076923077,110.26923076923077,0.101262,0,41.15384615384615,41.15384615384615,0.472874,0,60.0,60.0,0.736566,0,1.4447924823805796,1.4447924823805796,-0.332546,0,21.946341463414633,21.946341463414633,0.015465,0,0.4228660924040721,0.4228660924040721,-1.403273,0,1.0219263899765074,1.0219263899765074,-0.492286,0,17.857142857142858,17.857142857142858,1.597803,0,1.1981205951448708,1.1981205951448708,0.111777,0,0,0.0000,3,2.392112
粟飯原　尚平,Shohei Aihara,SH,サイドハーフ,96.4,96.4,-0.179608,0,30.375,30.375,-0.503843,0,42.857142857142854,42.857142857142854,-0.203903,0,2.526555386949924,2.526555386949924,0.479278,0,16.213513513513515,16.213513513513515,-0.546894,0,2.2534142640364188,2.2534142640364188,2.389467,0,1.6388467374810318,1.6388467374810318,0.224976,0,11.428571428571429,11.428571428571429,0.555941,0,0.6145675265553869,0.6145675265553869,-1.032718,0,0,0.0000,3,2.808516
福井　和樹,Kazuki Fukui,SH,サイドハーフ,149.30769230769232,149.30769230769232,0.891840,0,44.17948717948718,44.17948717948718,0.747041,0,63.15263157894736,63.15263157894736,0.909522,0,1.6182572614107882,1.6182572614107882,-0.202367,0,19.230769230769234,19.230769230769234,-0.250918,0,0.9336099585062241,0.9336099585062241,-0.345055,0,0.9336099585062241,0.9336099585062241,-0.594967,0,15.384615384615385,15.384615384615385,1.197087,0,0.4979253112033195,0.4979253112033195,-1.261483,0,0,0.0000,0,2.042020
森　勇人,Yuto Mori,SH,サイドハーフ,116.325,116.325,0.223899,0,40.025,40.025,0.370585,0,72.34468085106384,72.34468085106384,1.413804,0,3.9296543359611884,3.9296543359611884,1.532254,0,16.670833333333334,16.670833333333334,-0.502034,0,0.545785324439054,0.545785324439054,-1.148594,0,1.2553062462098241,1.2553062462098241,-0.220947,0,6.0606060606060606,6.0606060606060606,-0.314030,0,0.545785324439054,0.545785324439054,-1.167617,0,0,0.0000,3,2.730236
津久井　匠海,Takumi Tsukui,SH,サイドハーフ,167.1,167.1,1.252157,0,42.733333333333334,42.733333333333334,0.615998,0,55.9577981651376,55.9577981651376,0.514808,0,3.6450939457202507,3.6450939457202507,1.318702,0,23.711340206185564,23.711340206185564,0.188602,0,1.0146137787056368,1.0146137787056368,-0.177222,0,2.3674321503131526,2.3674321503131526,1.072066,0,20.454545454545457,20.454545454545457,2.018757,0,1.2025052192066807,1.2025052192066807,0.120376,0,0,0.0000,0,2.471004
田村　亮介,Ryosuke Tamura,SH,サイドハーフ,104.6,104.6,-0.013547,0,30.68888888888889,30.68888888888889,-0.475400,0,38.46153846153847,38.46153846153847,-0.445049,0,3.2028469750889683,3.2028469750889683,0.986811,0,26.66,26.66,0.477850,0,0.8540925266903915,0.8540925266903915,-0.509808,0,1.281138790035587,1.281138790035587,-0.190913,0,9.523809523809524,9.523809523809524,0.247242,0,0.5338078291814946,0.5338078291814946,-1.191108,0,0,0.0000,3,1.816570
アルトゥール　シルバ,Arthur Silva Feitoza,SH,サイドハーフ,111.0,111.0,0.116061,0,45.09090909090909,45.09090909090909,0.829629,0,24.99375,24.99375,-1.183902,0,0.6864406779661018,0.6864406779661018,-0.901662,0,22.22222222222222,22.22222222222222,0.042528,0,0.6483050847457628,0.6483050847457628,-0.936182,0,0.9915254237288136,0.9915254237288136,-0.527632,0,9.090909090909092,9.090909090909092,0.177083,0,1.1059322033898304,1.1059322033898304,-0.069028,0,0,0.0000,3,2.299643
泉澤　仁,Jin Izumisawa,SH,サイドハーフ,74.075,74.075,-0.631717,0,29.15,29.15,-0.614846,0,83.34166666666668,83.34166666666668,2.017107,0,8.181818181818182,8.001363956601377,4.587927,0,22.22222222222222,22.22222222222222,0.042528,0,2.7272727272727275,2.686493316485997,3.286769,0,6.363636363636363,5.931700114101615,5.216063,0,25.0,25.0,2.755427,0,0.0,0.027125941872981722,-2.184839,0,0,0.0000,2,3.181140
渡邉　英祐,Eisuke Watanabe,SH,サイドハーフ,79.3225806451613,79.3225806451613,-0.525447,0,41.645161290322584,41.645161290322584,0.517395,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.948461
トーマス　モスキオン,Tomás Moschión,SH,サイドハーフ,51.2,51.2,-1.094965,0,45.5,45.5,0.866698,0,20.0,20.0,-1.457863,0,1.2167466201482773,1.2167466201482773,-0.503687,0,32.25806451612903,32.25806451612903,1.026990,0,0.5494984736153511,0.5494984736153511,-1.140901,0,0.9027474923680767,0.9027474923680767,-0.630850,0,0.0,0.0,-1.296257,0,2.080244221543829,2.080244221543829,1.841844,0,0,0.0000,1,2.071427
青島　太一,Taichi Aoshima,SH,サイドハーフ,66.33333333333333,66.33333333333333,-0.788496,0,36.81481481481482,36.81481481481482,0.079696,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.646462
坂井　駿也,Shunya Sakai,SH,サイドハーフ,75.87272727272727,75.87272727272727,-0.595311,0,27.745454545454546,27.745454545454546,-0.742118,0,66.66666666666666,66.66666666666666,1.102304,0,0.8536585365853658,0.8536585365853658,-0.776171,0,14.285714285714285,14.285714285714285,-0.736001,0,0.8536585365853658,0.8536585365853658,-0.510707,0,0.7317073170731708,0.7317073170731708,-0.829709,0,0.0,0.0,-1.296257,0,1.7073170731707317,1.7073170731707317,1.110439,0,0,0.0000,3,2.470072
小西　陽向,Hinata Konishi,SH,サイドハーフ,155.09375,155.09375,1.009015,0,47.375,47.375,1.036600,0,40.47857142857143,40.47857142857143,-0.334393,0,2.4626865671641793,2.4626865671641793,0.431347,0,27.263636363636362,27.263636363636362,0.537063,0,0.8955223880597015,0.8955223880597015,-0.423969,0,1.007462686567164,1.007462686567164,-0.509102,0,3.7037037037037033,3.7037037037037033,-0.696007,0,0.6156716417910448,0.6156716417910448,-1.030553,0,0,0.0000,0,1.673815
嶋田　慎太郎,Shintaro Shimada,SH,サイドハーフ,87.46153846153847,87.46153846153847,-0.360623,0,28.134615384615383,28.134615384615383,-0.706854,0,50.01,50.01,0.188508,0,2.937685459940653,2.937685459940653,0.787817,0,45.449999999999996,45.449999999999996,2.321048,0,1.7359050445103859,1.7359050445103859,1.317232,0,2.537091988130564,2.537091988130564,1.269321,0,7.6923076923076925,7.6923076923076925,-0.049585,0,1.3353115727002969,1.3353115727002969,0.380843,0,0,0.0000,3,3.363650
吉平　翼,Tsubasa Yoshihira,SH,サイドハーフ,171.1,171.1,1.333162,0,49.0,49.0,1.183848,0,47.82608695652174,47.82608695652174,0.068697,0,2.904667328699106,2.904667328699106,0.763038,0,18.463076923076922,18.463076923076922,-0.326224,0,1.429990069513406,1.429990069513406,0.683402,0,2.3684210526315788,2.3684210526315788,1.073216,0,16.9811320754717,16.9811320754717,1.455830,0,0.714995034756703,0.714995034756703,-0.835754,0,0,0.0000,0,1.913236
吉尾　虹樹,Koju Yoshio,SH,サイドハーフ,83.94444444444444,83.94444444444444,-0.431849,0,40.583333333333336,40.583333333333336,0.421178,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.849568
利根　瑠偉,Rui Tone,SH,サイドハーフ,118.63157894736842,118.63157894736842,0.270610,0,35.3421052631579,35.3421052631579,-0.053752,0,61.11944444444445,61.11944444444445,0.797980,0,2.802395209580838,2.802395209580838,0.686286,0,26.923076923076923,26.923076923076923,0.503656,0,0.9700598802395209,0.9700598802395209,-0.269534,0,1.7245508982035929,1.7245508982035929,0.324620,0,6.666666666666667,6.666666666666667,-0.215808,0,0.7544910179640718,0.7544910179640718,-0.758293,0,0,0.0000,3,1.603393
加藤　大樹,Taiki Kato,SH,サイドハーフ,156.32558139534885,156.32558139534885,1.033962,0,41.58139534883721,41.58139534883721,0.511616,0,44.45555555555556,44.45555555555556,-0.116213,0,3.232514177693762,3.232514177693762,1.009075,0,31.573684210526316,31.573684210526316,0.959856,0,1.1909262759924386,1.1909262759924386,0.188082,0,1.1909262759924386,1.1909262759924386,-0.295798,0,18.75,18.75,1.742506,0,0.5103969754253308,0.5103969754253308,-1.237023,0,0,0.0000,0,2.438913
瀬畠　義成,Gijo Sehata,SH,サイドハーフ,61.785714285714285,61.785714285714285,-0.880591,0,27.464285714285715,27.464285714285715,-0.767596,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.638268
藤川　虎太朗,Kotaro Fujikawa,SH,サイドハーフ,84.16129032258064,84.16129032258064,-0.427457,0,37.483870967741936,37.483870967741936,0.140322,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.584655
世瀬　啓人,Hiroto Sese,SH,サイドハーフ,54.7,54.7,-1.024086,0,27.5,27.5,-0.764359,0,50.0,50.0,0.187959,0,0.1889763779527559,0.20058615029616766,-1.266279,0,50.0,50.0,2.767378,0,0.7086614173228346,0.7086614173228346,-0.811129,0,0.47244094488188976,0.47244094488188976,-1.131146,0,9.523809523809524,9.523809523809524,0.247242,0,2.031496062992126,2.031496062992126,1.746236,0,0,0.0000,1,3.192550
佐相　壱明,Kazuaki Saso,SH,サイドハーフ,140.09302325581396,140.09302325581396,0.705232,0,34.093023255813954,34.093023255813954,-0.166937,0,52.38095238095239,52.38095238095239,0.318580,0,2.339688041594454,2.339688041594454,0.339041,0,16.663333333333334,16.663333333333334,-0.502769,0,0.5459272097053726,0.5459272097053726,-1.148300,0,1.0918544194107451,1.0918544194107451,-0.410984,0,7.6923076923076925,7.6923076923076925,-0.049585,0,1.0918544194107451,1.0918544194107451,-0.096638,0,0,0.0000,3,1.715898
庄司　悦大,Yoshihiro Shoji,SH,サイドハーフ,59.3,59.3,-0.930930,0,31.5,31.5,-0.401902,0,0.0,0.0,-2.555077,0,0.6210191082802548,0.6210191082802548,-0.950759,0,23.076923076923077,23.076923076923077,0.126369,0,0.6687898089171974,0.6687898089171974,-0.893740,0,0.7643312101910827,0.7643312101910827,-0.791779,0,6.666666666666667,6.666666666666667,-0.215808,0,1.5286624203821655,1.5286624203821655,0.760053,0,0,0.0000,1,1.560714
狩野　海晟,Kaisei  Kano,SH,サイドハーフ,74.12903225806451,74.12903225806451,-0.630623,0,32.74193548387097,32.74193548387097,-0.289365,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.333530
岩岸　宗志,Soshi Iwagishi,SH,サイドハーフ,101.30952380952381,101.30952380952381,-0.080184,0,26.595238095238095,26.595238095238095,-0.846344,0,48.48787878787879,48.48787878787879,0.105003,0,2.922564529558701,2.922564529558701,0.776469,0,28.199999999999996,28.199999999999996,0.628916,0,1.4238134887593674,1.4238134887593674,0.670605,0,2.3230641132389676,2.3230641132389676,1.020482,0,8.695652173913043,8.695652173913043,0.113024,0,0.2248126561199001,0.2248126561199001,-1.797126,0,0,0.0000,3,2.451292
曽田　一騎,Kazuki Sota,SH,サイドハーフ,170.34375,170.34375,1.317847,0,51.6875,51.6875,1.427374,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,0,0.846982
箱崎　達也,Tatsuya Hakozaki,SH,サイドハーフ,70.54838709677419,70.54838709677419,-0.703136,0,37.645161290322584,37.645161290322584,0.154937,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.662620
滝　裕太,Yuta Taki,SH,サイドハーフ,105.66666666666667,105.66666666666667,0.008054,0,31.78787878787879,31.78787878787879,-0.375816,0,65.21739130434783,65.21739130434783,1.022796,0,2.7676537585421412,2.7676537585421412,0.660214,0,25.92962962962963,25.92962962962963,0.406204,0,1.1275626423690204,1.1275626423690204,0.056798,0,2.152619589977221,2.152619589977221,0.822314,0,0.0,0.0,-1.296257,0,0.41002277904328016,0.41002277904328016,-1.433882,0,0,0.0000,3,2.430879
棚橋　尭士,Akito Tanahashi,SH,サイドハーフ,112.13793103448276,112.13793103448276,0.139105,0,41.41379310344828,41.41379310344828,0.496429,0,38.44615384615384,38.44615384615384,-0.445893,0,1.8367346938775508,1.8367346938775508,-0.038408,0,14.285714285714285,14.285714285714285,-0.736001,0,0.7871720116618076,0.7871720116618076,-0.648462,0,1.3119533527696792,1.3119533527696792,-0.155086,0,21.428571428571427,21.428571428571427,2.176615,0,0.5247813411078717,0.5247813411078717,-1.208811,0,0,0.0000,3,2.762483
茂木　駿佑,Shunsuke Motegi,SH,サイドハーフ,111.47058823529412,111.47058823529412,0.125591,0,35.61764705882353,35.61764705882353,-0.028784,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.695913
関野　元弥,Genya Sekino,SH,サイドハーフ,74.84375,74.84375,-0.616149,0,38.09375,38.09375,0.195586,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.665864
下澤　悠太,Yuta Shimozawa,SH,サイドハーフ,80.06666666666666,80.06666666666666,-0.510379,0,31.933333333333334,31.933333333333334,-0.362636,0,33.33333333333333,33.33333333333333,-0.726386,0,1.6099249855741489,1.6099249855741489,-0.208620,0,16.125806451612902,16.125806451612902,-0.555498,0,1.454125793421812,1.454125793421812,0.733409,0,0.8309290248124639,0.8309290248124639,-0.714349,0,5.0,5.0,-0.485920,0,2.07732256203116,2.07732256203116,1.836114,0,0,0.0000,1,1.642000
江口　直生,Nao Eguchi,SH,サイドハーフ,31.633333333333333,31.633333333333333,-1.491215,0,19.5,19.5,-1.489274,0,0.0,0.0,-2.555077,0,0.6695005313496281,0.6695005313496281,-0.914375,0,57.15714285714286,56.15514285714275,3.371165,0,1.8172157279489904,1.8172157279489904,1.485701,0,0.8607863974495219,0.8607863974495219,-0.679636,0,21.428571428571427,21.428571428571427,2.176615,0,1.0520722635494155,1.0520722635494155,-0.174661,0,0,0.0000,1,5.039496
芳賀　日陽,Asahi Haga,SH,サイドハーフ,100.65625,100.65625,-0.093413,0,31.53125,31.53125,-0.399070,0,25.0,25.0,-1.183559,0,0.8395522388059701,0.8395522388059701,-0.786757,0,0.0,0.0,-2.137353,0,0.33582089552238803,0.33582089552238803,-1.583623,0,0.6716417910447761,0.6716417910447761,-0.899545,0,25.0,25.0,2.755427,0,0.6716417910447761,0.6716417910447761,-0.920781,0,0,0.0000,3,4.133358
牧山　晃政,Kosei Makiyama,SH,サイドハーフ,111.64516129032258,111.64516129032258,0.129126,0,37.645161290322584,37.645161290322584,0.154937,0,16.666666666666664,16.666666666666664,-1.640732,0,2.8767123287671232,2.8767123287671232,0.742059,0,21.42142857142857,21.42142857142857,-0.036026,0,0.410958904109589,0.410958904109589,-1.427943,0,1.2328767123287672,1.2328767123287672,-0.247025,0,28.57142857142857,28.57142857142857,3.334239,0,1.4383561643835616,1.4383561643835616,0.582939,0,0,0.0000,3,4.255372
加藤　丈,Joe Caletti,SH,サイドハーフ,123.0,123.0,0.359076,0,43.285714285714285,43.285714285714285,0.666052,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,0,1.183046
三好　麟大,Rinta  Miyoshi,SH,サイドハーフ,138.11111111111111,138.11111111111111,0.665095,0,38.27777777777778,38.27777777777778,0.212261,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,0,1.254244
須藤　直輝,Naoki   Suto,SH,サイドハーフ,167.93103448275863,167.93103448275863,1.268987,0,52.62068965517241,52.62068965517241,1.511934,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,0,0.878748
吉野　陽翔,Haruto Yoshino,SH,サイドハーフ,67.65517241379311,67.65517241379311,-0.761727,0,36.793103448275865,36.793103448275865,0.077729,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,3,0.630011
熊谷　アンドリュー,Andrew Kumagai,SH,サイドハーフ,35.588235294117645,35.588235294117645,-1.411124,0,21.61764705882353,21.61764705882353,-1.297385,0,0.0,0.0,-2.555077,0,0.5754475703324808,0.5754475703324808,-0.984959,0,20.0,20.0,-0.175460,0,0.8056265984654731,0.8056265984654731,-0.610226,0,1.381074168797954,1.381074168797954,-0.074723,0,0.0,0.0,-1.296257,0,1.6112531969309463,1.6112531969309463,0.922034,0,0,0.0000,1,2.006561
國分　将,Masashi Kokubun,SH,サイドハーフ,88.51428571428572,88.51428571428572,-0.339304,0,27.314285714285713,27.314285714285713,-0.781188,0,59.99333333333332,59.99333333333332,0.736200,0,3.2270916334661357,3.2270916334661357,1.005006,0,33.33703703703704,33.33703703703704,1.132831,0,1.792828685258964,1.792828685258964,1.435173,0,2.2709163346613543,2.2709163346613543,0.959852,0,20.0,20.0,1.945090,0,1.0756972111553784,1.0756972111553784,-0.128326,0,0,0.0000,3,3.225405
