FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_shot_conversion_rate_pct,win_shot_conversion_rate_pct,z_shot_conversion_rate_pct,imputed_shot_conversion_rate_pct,raw_out_box_shots_per90,win_out_box_shots_per90,z_out_box_shots_per90,imputed_out_box_shots_per90,raw_box_shots_per90,win_box_shots_per90,z_box_shots_per90,imputed_box_shots_per90,raw_shot_on_target_rate_pct,win_shot_on_target_rate_pct,z_shot_on_target_rate_pct,imputed_shot_on_target_rate_pct,raw_goals_per90,win_goals_per90,z_goals_per90,imputed_goals_per90,raw_aerial_wins_per90,win_aerial_wins_per90,z_aerial_wins_per90,imputed_aerial_wins_per90,raw_successful_forward_passes_per90,win_successful_forward_passes_per90,z_successful_forward_passes_per90,imputed_successful_forward_passes_per90,raw_last_passes_per90,win_last_passes_per90,z_last_passes_per90,imputed_last_passes_per90,raw_attacking_third_gains_per90,win_attacking_third_gains_per90,z_attacking_third_gains_per90,imputed_attacking_third_gains_per90,raw_sprint_count_full_all_per_match,win_sprint_count_full_all_per_match,z_sprint_count_full_all_per_match,imputed_sprint_count_full_all_per_match,imputed_count,imputed_ratio,cluster_id,cluster_distance_to_center,distance_to_cluster_center_0,score_cluster_0,score_cluster_1,score_cluster_2,score_cluster_3,rank_cluster_0,rank_cluster_1,rank_cluster_2,rank_cluster_3
パトリック,Anderson Patric Aguiar Oliveira,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,5.5588235294117645,5.5588235294117645,-0.309199,0,9,0.9,0,0.670637,0.67063770776329,-0.67063770776329,-0.388015,-0.321657,-0.311062,16,46,45,41
白輪地　敬大,Keita Shirawachi,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,10.115384615384617,10.115384615384617,1.419653,0,9,0.9,0,1.324743,1.3247433098778043,-1.3247433098778043,-0.388015,-0.321657,-0.311062,32,71,70,66
横山　夢樹,Yumeki Yokoyama,FW,フォワード,11.538461538461538,11.538461538461538,-0.053715,0,1.09967845659164,1.09967845659164,2.108775,0,1.909967845659164,1.909967845659164,0.03398,0,30.76730769230769,30.76730769230769,-0.284531,0,0.3472668810289389,0.3472668810289389,0.328588,0,0.1736334405144694,0.1736334405144694,-1.346103,0,2.3732797427652734,2.3732797427652734,-0.186658,0,1.09967845659164,1.09967845659164,0.390086,0,0.6366559485530547,0.6366559485530547,0.616025,0,8.434782608695652,8.434782608695652,0.781999,0,0,0.0,0,2.934437,2.9344373458242385,-2.9344373458242385,-0.009658,-0.9220370000000001,0.42936700000000005,66,40,85,30
平岡　将豪,Masahide Hiraoka,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,7.148148148148148,7.148148148148148,0.293823,0,9,0.9,0,0.475503,0.47550365258954636,-0.47550365258954636,-0.388015,-0.321657,-0.311062,3,60,59,55
マテウス　レイリア,Matheus Leiria Dos Santos,FW,フォワード,7.5,7.5,-0.601208,0,0.4758757435558493,0.4758757435558493,-0.117967,0,1.844018506278916,1.844018506278916,-0.056489,0,28.210256410256413,28.210256410256413,-0.517995,0,0.1784534038334435,0.1784534038334435,-0.606114,0,1.3682022471910114,1.3682022471910114,-0.773483,0,1.8443159286186384,1.8443159286186384,-0.595506,0,1.4871116986120292,1.4871116986120292,1.390024,0,0.4758757435558493,0.4758757435558493,-0.019803,0,11.25,11.25,1.850149,0,0,0.0,0,2.678934,2.6789337223574603,-2.6789337223574603,-1.725317,0.5600519999999999,-0.615309,60,96,32,79
脇坂　崚平,Ryohei Wakizaka,FW,フォワード,14.814814814814811,14.814814814814811,0.390459,0,0.582995951417004,0.582995951417004,0.264412,0,1.3846153846153846,1.3846153846153846,-0.686696,0,44.440740740740736,44.440740740740736,0.963882,0,0.291497975708502,0.291497975708502,0.019802,0,0.6560161943319839,0.6560161943319839,-1.114871,0,3.861546558704453,3.861546558704453,0.963655,0,0.8016194331983805,0.8016194331983805,-0.379184,0,0.8744939271255061,0.8744939271255061,1.55659,0,5.466666666666667,5.466666666666667,-0.344165,0,0,0.0,3,2.011155,2.965611265975027,-2.965611265975027,1.3741430000000001,-2.180751,2.520245,67,22,101,10
オニエ　オゴチュクウ,Promise Oniye Ugochukwu,FW,フォワード,15.384615384615383,15.384615384615383,0.467707,0,0.3054989816700611,0.3054989816700611,-0.726149,0,1.2830957230142568,1.2830957230142568,-0.82596,0,46.16538461538461,46.16538461538461,1.121345,0,0.2443991853360488,0.2443991853360488,-0.240979,0,0.7330142566191445,0.7330142566191445,-1.077962,0,1.1608961303462322,1.1608961303462322,-1.123736,0,0.5498981670061099,0.5498981670061099,-1.02886,0,0.4276985743380855,0.4276985743380855,-0.210326,0,2.6666666666666665,2.6666666666666665,-1.406542,0,0,0.0,0,2.716511,2.716510810814122,-2.716510810814122,1.348073,-2.9327820000000004,-1.334062,63,24,109,103
萱沼　優聖,Yusei Kayanuma,FW,フォワード,7.6923076923076925,7.6923076923076925,-0.575136,0,0.5644599303135889,0.5644599303135889,0.198245,0,1.0662020905923346,1.0662020905923346,-1.123494,0,34.61153846153845,34.61153846153845,0.066455,0,0.1254355400696864,0.1254355400696864,-0.899668,0,2.947547038327526,2.947547038327526,-0.016418,0,3.387135888501742,3.387135888501742,0.596973,0,1.0662020905923346,1.0662020905923346,0.303685,0,0.6898954703832753,0.6898954703832753,0.826569,0,5.863636363636363,5.863636363636363,-0.193547,0,0,0.0,3,1.117914,2.358419239165505,-2.358419239165505,-1.408349,-0.836227,1.4235419999999999,49,91,84,22
瀬沼　優司,Yuji Senuma,FW,フォワード,16.666666666666664,16.666666666666664,0.641514,0,0.065028901734104,0.065028901734104,-1.584537,0,1.1054913294797688,1.1054913294797688,-1.069597,0,38.88333333333333,38.88333333333333,0.456479,0,0.1950867052023121,0.1950867052023121,-0.514017,0,3.251965317919075,3.251965317919075,0.129506,0,1.2355491329479769,1.2355491329479769,-1.066035,0,0.5202312138728323,0.5202312138728323,-1.105428,0,0.130057803468208,0.130057803468208,-1.387389,0,5.2272727272727275,5.2272727272727275,-0.434996,0,0,0.0,0,2.619822,2.6198209115437643,-2.6198209115437643,0.583976,-2.045519,-2.453424,58,36,99,113
都倉　賢,Ken Tokura,FW,フォワード,7.142857142857142,7.142857142857142,-0.649625,0,0.1834862385321101,0.1834862385321101,-1.161688,0,2.385321100917431,2.385321100917431,0.686067,0,21.432142857142857,21.432142857142857,-1.13685,0,0.1834862385321101,0.1834862385321101,-0.578247,0,6.6051376146789,6.6051376146789,1.73686,0,3.48651376146789,3.48651376146789,0.673784,0,0.6422018348623854,0.6422018348623854,-0.79063,0,0.0,0.0,-1.901722,0,4.434782608695652,4.434782608695652,-0.735683,0,0,0.0,0,3.372707,3.3727063649262443,-3.3727063649262443,-2.364722,1.6322969999999999,-1.227938,81,104,21,100
ピーター　ウタカ,Peter Utaka,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,6.357142857142857,6.357142857142857,-0.0063,0,9,0.9,0,0.496494,0.49649530287909066,-0.49649530287909066,-0.388015,-0.321657,-0.311062,5,47,46,42
川又　堅碁,Kengo Kawamata,FW,フォワード,10.714285714285714,10.714285714285714,-0.165448,0,0.2769230769230769,0.2769230769230769,-0.828154,0,3.6,3.6,2.352358,0,42.85,42.85,0.818644,0,0.4153846153846154,0.4153846153846154,0.705748,0,3.461123076923077,3.461123076923077,0.229766,0,1.938738461538462,1.938738461538462,-0.522525,0,0.9692307692307692,0.9692307692307692,0.053409,0,0.4153846153846154,0.4153846153846154,-0.259024,0,3.75,3.75,-0.995503,0,0,0.0,0,2.969828,2.969827555753196,-2.969827555753196,1.3589440000000002,2.635533,-0.781549,68,23,14,87
丹羽　詩温,Shion Niwa,FW,フォワード,11.538461538461538,11.538461538461538,-0.053715,0,0.2673267326732673,0.2673267326732673,-0.862409,0,2.0495049504950495,2.0495049504950495,0.225396,0,26.923076923076923,26.923076923076923,-0.635517,0,0.2673267326732673,0.2673267326732673,-0.114032,0,3.1184554455445537,3.1184554455445537,0.065507,0,2.0494158415841586,2.0494158415841586,-0.43698,0,0.6237623762376238,0.6237623762376238,-0.838221,0,0.2673267326732673,0.2673267326732673,-0.84454,0,7.107142857142857,7.107142857142857,0.278265,0,0,0.0,0,1.194776,1.1947751247929461,-1.1947751247929461,-0.803264,-0.547318,-1.28152,31,82,79,102
藤井　一志,Kazushi Fujii,FW,フォワード,17.142857142857142,17.142857142857142,0.706071,0,0.6711409395973155,0.6711409395973155,0.579057,0,1.6778523489932888,1.6778523489932888,-0.284435,0,34.285714285714285,34.285714285714285,0.036707,0,0.4026845637583892,0.4026845637583892,0.635429,0,0.4698657718120805,0.4698657718120805,-1.204103,0,1.946040268456376,1.946040268456376,-0.516881,0,1.610738255033557,1.610738255033557,1.709096,0,0.6711409395973155,0.6711409395973155,0.752401,0,6.333333333333333,6.333333333333333,-0.015334,0,0,0.0,0,2.830095,2.8300947778871297,-2.8300947778871297,1.378207,0.22055800000000003,0.23551999999999995,64,21,36,33
ピーダーセン　世穏,Jorn Pedersen,FW,フォワード,6.896551724137931,6.896551724137931,-0.683017,0,0.4337349397590362,0.4337349397590362,-0.268394,0,1.5903614457831323,1.5903614457831323,-0.404455,0,28.575000000000006,28.575000000000006,-0.484693,0,0.144578313253012,0.144578313253012,-0.793676,0,7.736240963855423,7.736240963855423,2.279058,0,4.192626506024096,4.192626506024096,1.219554,0,1.2289156626506024,1.2289156626506024,0.723638,0,0.4337349397590362,0.4337349397590362,-0.186455,0,1.5238095238095235,1.5238095238095235,-1.840165,0,0,0.0,2,3.40853,3.8645449834958576,-3.8645449834958576,-1.961386,2.5982410000000002,1.033099,92,99,16,24
ラファエル　フルタード,Rafael Victor de Oliveira Furtado,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,7.12,7.12,0.283143,0,9,0.9,0,0.473009,0.4730100973404267,-0.4730100973404267,-0.388015,-0.321657,-0.311062,1,48,47,43
渡邉　颯太,Sota Watanabe,FW,フォワード,6.666666666666667,6.666666666666667,-0.714182,0,1.1894273127753303,1.1894273127753303,2.429145,0,4.757709251101322,4.237187926965597,3.22645,0,26.66,26.66,-0.659536,0,0.3964757709251101,0.3964757709251101,0.601052,0,8.324801762114538,8.324801762114538,2.561187,0,2.775726872246696,2.775726872246696,0.124402,0,1.5859030837004406,1.5859030837004406,1.644998,0,1.5859030837004406,1.5388571549016723,4.183909,0,5.232558139534884,5.232558139534884,-0.432991,0,0,0.0,2,4.70498,7.06001427858372,-7.06001427858372,-0.772666,7.432634999999999,4.308311,115,81,1,4
阪野　豊史,Toyofumi Sakano,FW,フォワード,10.714285714285714,10.714285714285714,-0.165448,0,0.1451612903225806,0.1451612903225806,-1.298494,0,1.8870967741935485,1.8870967741935485,0.002606,0,21.428571428571427,21.428571428571427,-1.137176,0,0.2177419354838709,0.2177419354838709,-0.388577,0,4.572072580645162,4.572072580645162,0.762303,0,1.741717741935484,1.741717741935484,-0.674807,0,1.2338709677419355,1.2338709677419355,0.736427,0,0.4354838709677419,0.4354838709677419,-0.179538,0,3.5,3.5,-1.090358,0,0,0.0,0,2.459814,2.4598138438942896,-2.4598138438942896,-1.691201,1.5013360000000002,-0.854345,52,95,25,91
河田　篤秀,Atsushi Kawata,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,5.521739130434782,5.521739130434782,-0.323269,0,9,0.9,0,0.680922,0.6809227249798614,-0.6809227249798614,-0.388015,-0.321657,-0.311062,17,68,67,63
マリソン,Marlyson Conceição Oliveira,FW,フォワード,16.129032258064516,16.129032258064516,0.568627,0,0.2233250620347394,0.2233250620347394,-1.019479,0,1.935483870967742,1.935483870967742,0.068983,0,34.48275862068966,34.48275862068966,0.054698,0,0.3722084367245657,0.3722084367245657,0.466687,0,4.243920595533499,4.243920595533499,0.605003,0,1.8604466501240695,1.8604466501240695,-0.583038,0,0.8188585607940447,0.8188585607940447,-0.334691,0,0.3722084367245657,0.3722084367245657,-0.42977,0,3.5625,3.5625,-1.066645,0,0,0.0,0,1.83459,1.8345905190687648,-1.8345905190687648,1.090012,0.33929499999999996,-1.012808,39,29,35,95
青木　翔大,Shota Aoki,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,8.884615384615385,8.884615384615385,0.952674,0,9,0.9,0,0.901739,0.9017387189563283,-0.9017387189563283,-0.388015,-0.321657,-0.311062,24,77,76,72
山本　宗太朗,Sotaro Yamamoto,FW,フォワード,0.0,0.0,-1.61798,0,0.2884615384615384,0.2884615384615384,-0.786966,0,0.2884615384615384,0.2884615384615384,-2.190395,0,25.0,25.0,-0.811098,0,0.0,0.0,-1.59419,0,2.451634615384615,2.451634615384615,-0.254136,0,5.479326923076923,5.479326923076923,2.214073,0,0.5769230769230769,0.5769230769230769,-0.95911,0,0.5769230769230769,0.5769230769230769,0.379803,0,2.5625,2.5625,-1.446065,0,0,0.0,3,2.694368,4.656819596115143,-4.656819596115143,-4.023268,-3.4036410000000004,2.593876,102,115,115,9
松本　ケン　チザンガ,Ken Tshizanga Matsumoto,FW,フォワード,0.0,0.0,-1.61798,0,0.7070707070707072,0.7070707070707072,0.707312,0,2.02020202020202,2.02020202020202,0.185199,0,33.32222222222222,33.32222222222222,-0.051262,0,0.0,0.0,-1.59419,0,7.07060606060606,7.07060606060606,1.959984,0,2.4261616161616164,2.4261616161616164,-0.145785,0,0.4040404040404041,0.4040404040404041,-1.405309,0,0.303030303030303,0.303030303030303,-0.703345,0,4.195121951219512,4.195121951219512,-0.826615,0,0,0.0,0,3.558062,3.5580623832070453,-3.5580623832070453,-3.263432,0.739874,-0.8491299999999999,85,112,31,90
白井　陽斗,Haruto Shirai,FW,フォワード,20.40816326530612,20.40816326530612,1.148748,0,0.5393835616438356,0.5393835616438356,0.108732,0,2.773972602739726,2.773972602739726,1.219218,0,37.2046511627907,37.2046511627907,0.303212,0,0.7705479452054794,0.7705479452054794,2.672248,0,2.003347602739726,2.003347602739726,-0.469024,0,2.0803253424657533,2.0803253424657533,-0.413089,0,0.6934931506849314,0.6934931506849314,-0.658251,0,0.2311643835616438,0.2311643835616438,-0.987549,0,10.833333333333334,10.833333333333334,1.692058,0,0,0.0,0,3.610737,3.6107369781296725,-3.6107369781296725,4.124208,0.09194299999999989,-1.400638,87,6,38,104
ンドカ　チャールス,Charles Nduka,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,7.655172413793103,7.655172413793103,0.486199,0,9,0.9,0,0.554769,0.5547702487426664,-0.5547702487426664,-0.388015,-0.321657,-0.311062,8,49,48,44
松本　孝平,Kohei Matsumoto,FW,フォワード,4.3478260869565215,4.3478260869565215,-1.028547,0,0.6553398058252428,0.6553398058252428,0.522652,0,1.8567961165048543,1.8567961165048543,-0.038961,0,17.391304347826086,17.391304347826086,-1.505787,0,0.1092233009708737,0.1092233009708737,-0.989433,0,9.06389563106796,9.06389563106796,2.915474,0,3.4955825242718452,3.4955825242718452,0.680794,0,1.0922330097087378,1.0922330097087378,0.370869,0,0.7645631067961165,0.7645631067961165,1.121853,0,4.166666666666667,4.166666666666667,-0.837411,0,0,0.0,2,3.49234,4.281176399198589,-4.281176399198589,-3.5237670000000003,3.247382,1.8026469999999999,100,113,11,20
鈴木　輪太朗　イブラヒーム,Wadi Ibrahim Suzuki,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,8.076923076923077,8.076923076923077,0.646219,0,9,0.9,0,0.657336,0.6573364185027329,-0.6573364185027329,-0.388015,-0.321657,-0.311062,14,76,75,71
妹尾　直哉,Naoya Senoo,FW,フォワード,10.0,10.0,-0.262283,0,1.8780096308186196,1.3710291121108806,3.077396,0,3.611556982343499,3.611556982343499,2.368212,0,28.947368421052634,28.947368421052634,-0.450695,0,0.5778491171749599,0.5778491171749599,1.605296,0,1.2998715890850725,1.2998715890850725,-0.806237,0,5.200064205457463,5.200064205457463,1.998225,0,2.0224719101123596,2.0224719101123596,2.771753,0,0.4333868378812199,0.4333868378812199,-0.187831,0,3.2127659574468086,3.2127659574468086,-1.199341,0,0,0.0,2,3.88082,6.0272077058507785,-6.0272077058507785,0.892318,4.333728000000001,1.8103939999999998,112,32,8,18
杉浦　恭平,Kyohei Sugiura,FW,フォワード,15.625,15.625,0.500296,0,0.7078651685393259,0.7078651685393259,0.710148,0,2.528089887640449,2.528089887640449,0.881917,0,21.875,21.875,-1.096416,0,0.5056179775280899,0.5056179775280899,1.20536,0,6.066808988764045,6.066808988764045,1.47881,0,4.551168539325842,4.551168539325842,1.496679,0,1.6179775280898878,1.6179775280898878,1.72778,0,0.6067415730337079,0.6067415730337079,0.497725,0,2.9069767441860463,2.9069767441860463,-1.315363,0,0,0.0,2,1.739908,4.154486587566507,-4.154486587566507,0.6092399999999998,4.088507,1.994404,97,35,9,15
赤星　魁麻,Kaima Akahoshi,FW,フォワード,10.256410256410255,10.256410256410255,-0.227522,0,0.3317972350230415,0.3317972350230415,-0.632274,0,2.903225806451613,2.903225806451613,1.396527,0,30.766666666666666,30.766666666666666,-0.284589,0,0.3317972350230415,0.3317972350230415,0.242934,0,10.531824884792629,9.669857635734823,3.205944,0,2.8198617511520734,2.8198617511520734,0.158515,0,0.9953917050691244,0.9953917050691244,0.120929,0,0.663594470046083,0.663594470046083,0.722558,0,5.217391304347826,5.217391304347826,-0.438745,0,0,0.0,2,3.132118,3.884128721527262,-3.884128721527262,-0.269177,4.7234,0.881073,93,43,7,25
林　誠道,Masamichi Hayashi,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,7.875,7.875,0.569606,0,9,0.9,0,0.605127,0.6051278383688855,-0.6051278383688855,-0.388015,-0.321657,-0.311062,10,64,63,59
藤島　樹騎也,Jukiya Fujishima,FW,フォワード,0.0,0.0,-1.61798,0,0.6805293005671078,0.6805293005671078,0.612569,0,0.5954631379962193,0.5954631379962193,-1.769251,0,40.0,40.0,0.558433,0,0.0,0.0,-1.59419,0,0.2551134215500945,0.2551134215500945,-1.307045,0,3.2316635160680525,3.2316635160680525,0.476805,0,0.8506616257088847,0.8506616257088847,-0.25261,0,0.2551984877126654,0.2551984877126654,-0.892503,0,8.785714285714286,8.785714285714286,0.915149,0,0,0.0,3,2.821061,3.565887635546723,-3.565887635546723,-2.653737,-3.328906,-0.41569800000000007,86,107,113,75
加藤　拓己,Takumi Kato,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,7.904761904761905,7.904761904761905,0.580898,0,9,0.9,0,0.6125,0.6125004453884095,-0.6125004453884095,-0.388015,-0.321657,-0.311062,11,53,52,48
近藤　慶一,Yoshihito Kondo,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,4.0,4.0,-0.900648,0,9,0.9,0,1.172852,1.172852328500481,-1.172852328500481,-0.388015,-0.321657,-0.311062,30,75,74,70
小林　心,Kokoro  Kobayashi,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,10.23076923076923,10.23076923076923,1.463433,0,9,0.9,0,1.36587,1.3658704923622884,-1.3658704923622884,-0.388015,-0.321657,-0.311062,33,57,56,52
川本　梨誉,Riyo Kawamoto,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,8.058823529411764,8.058823529411764,0.639352,0,9,0.9,0,0.65246,0.6524602857408258,-0.6524602857408258,-0.388015,-0.321657,-0.311062,13,59,58,54
向井　ひな太,Hinata Mukai,FW,フォワード,0.0,0.0,-1.61798,0,0.0,0.0,-1.816666,0,0.0,0.2356275303643724,-2.262872,0,0.0,5.977777777777777,-2.547865,0,0.0,0.0,-1.59419,0,0.0,0.1493247588424437,-1.357756,0,0.0,0.660823382830751,-1.510253,0,0.0,0.1595484363081617,-2.036326,0,0.0,0.0,-1.901722,0,8.592592592592593,8.592592592592593,0.841875,0,0,0.0,0,5.291841,5.29184159849017,-5.29184159849017,-5.760035,-5.656954000000001,-3.411975,106,117,117,117
冨永　虹七,Niina Tominaga,FW,フォワード,7.4074074074074066,7.4074074074074066,-0.61376,0,0.5800214822771214,0.5800214822771214,0.253794,0,2.0300751879699246,2.0300751879699246,0.198743,0,37.02962962962963,37.02962962962963,0.287232,0,0.1933404940923737,0.1933404940923737,-0.523685,0,2.900107411385607,2.900107411385607,-0.039159,0,1.9335016111707843,1.9335016111707843,-0.526573,0,0.7733619763694951,0.7733619763694951,-0.452115,0,0.7733619763694951,0.7733619763694951,1.156649,0,8.875,8.875,0.949026,0,0,0.0,0,1.966779,1.966779149987105,-1.966779149987105,-0.8502130000000001,-0.292531,0.6300760000000001,42,84,42,27
重松　健太郎,Kentaro Shigematsu,FW,フォワード,6.666666666666667,6.666666666666667,-0.714182,0,0.625,0.625,0.414351,0,0.7291666666666666,0.7291666666666666,-1.585838,0,30.76923076923077,30.76923076923077,-0.284355,0,0.1041666666666666,0.1041666666666666,-1.017431,0,0.9375000000000002,0.9375000000000002,-0.979941,0,3.852708333333334,3.852708333333334,0.956824,0,1.0416666666666663,1.0416666666666663,0.240361,0,0.5208333333333333,0.5208333333333333,0.157988,0,2.5833333333333335,2.5833333333333335,-1.43816,0,0,0.0,3,1.709239,3.2273129890726433,-3.2273129890726433,-2.015968,-2.325418,1.114812,75,100,105,23
吉田　伊吹,Ibuki Yoshida,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,8.733333333333333,8.733333333333333,0.895275,0,9,0.9,0,0.852917,0.8529174029799135,-0.8529174029799135,-0.388015,-0.321657,-0.311062,21,55,54,50
ウェズレイ　タンキ,Wesley Tanque da Silva,FW,フォワード,23.076923076923077,23.076923076923077,1.51055,0,0.1115241635687732,0.1115241635687732,-1.418566,0,2.788104089219331,2.788104089219331,1.238603,0,46.15,46.15,1.11994,0,0.6691449814126393,0.6691449814126393,2.110791,0,3.4582527881040894,3.4582527881040894,0.22839,0,1.6728624535315986,1.6728624535315986,-0.728026,0,2.5650557620817844,2.272049113865401,3.415894,0,0.7806691449814127,0.7806691449814127,1.185546,0,6.5625,6.5625,0.071616,0,0,0.0,2,4.345239,5.245386515666696,-5.245386515666696,4.741281,4.882887,0.45752000000000004,105,3,5,29
髙澤　優也,Yuya Takazawa,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,4.777777777777778,4.777777777777778,-0.605543,0,9,0.9,0,0.908947,0.9089476888545347,-0.9089476888545347,-0.388015,-0.321657,-0.311062,25,78,77,73
井波　勇太, Yuta  Inami,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,5.966666666666667,5.966666666666667,-0.154455,0,9,0.9,0,0.568325,0.5683260776578882,-0.5683260776578882,-0.388015,-0.321657,-0.311062,9,50,49,45
ドゥドゥ,Luiz Eduardo dos Santos Gonzaga,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,4.85,4.85,-0.578141,0,9,0.9,0,0.885442,0.885442805544209,-0.885442805544209,-0.388015,-0.321657,-0.311062,23,45,44,40
