FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_aerial_duel_win_rate_pct,raw_tackle_win_rate_pct,raw_interceptions_per90,raw_blocks_per90,raw_clearances_per90,raw_pass_success_rate_pct,raw_successful_forward_passes_per90,raw_successful_long_passes_per90,raw_medaccel_count_full_all_per_match,raw_highaccel_count_full_all_per_match,win_aerial_duel_win_rate_pct,win_tackle_win_rate_pct,win_interceptions_per90,win_blocks_per90,win_clearances_per90,win_pass_success_rate_pct,win_successful_forward_passes_per90,win_successful_long_passes_per90,win_medaccel_count_full_all_per_match,win_highaccel_count_full_all_per_match,z_aerial_duel_win_rate_pct,z_tackle_win_rate_pct,z_interceptions_per90,z_blocks_per90,z_clearances_per90,z_pass_success_rate_pct,z_successful_forward_passes_per90,z_successful_long_passes_per90,z_medaccel_count_full_all_per_match,z_highaccel_count_full_all_per_match,imputed_aerial_duel_win_rate_pct,imputed_tackle_win_rate_pct,imputed_interceptions_per90,imputed_blocks_per90,imputed_clearances_per90,imputed_pass_success_rate_pct,imputed_successful_forward_passes_per90,imputed_successful_long_passes_per90,imputed_medaccel_count_full_all_per_match,imputed_highaccel_count_full_all_per_match
加藤　徹也,Tetsuya Kato,CB,センターバック,59.545505617977526,67.68383838383839,0.23203351595230423,2.9874315178859168,2.6973896229455363,75.22681528662422,12.705140186915887,3.2192039961327747,108.44444444444444,5.925925925925926,59.545505617977526,67.68383838383839,0.23203351595230423,2.9874315178859168,2.6973896229455363,75.22681528662422,12.705140186915887,3.2192039961327747,108.44444444444444,5.925925925925926,0.11580582564311707,0.3748826100066766,1.4497612726320308,1.412545321880731,-1.2558849428909031,-0.585730945815616,-0.09408708451500698,0.029732235425313468,1.106702569752029,1.150585826046448,0,0,0,0,0,0,0,0,0,0
宗近　慧,Kei Munechika,CB,センターバック,69.4562874251497,72.88305084745762,0.12064343163538874,1.779490616621984,4.916219839142092,79.07412541254126,13.753140080428953,2.533632707774799,101.33333333333333,5.833333333333333,69.4562874251497,72.88305084745762,0.12064343163538874,1.779490616621984,4.916219839142092,79.07412541254126,13.753140080428953,2.533632707774799,101.33333333333333,5.833333333333333,1.107394459026732,0.79601076390394,0.2907671339391081,-0.4892225655229713,0.6747920321343166,0.06355655457802946,0.20531252378026893,-0.45073907802129654,0.6988035827509943,1.0642701046223755,0,0,0,0,0,0,0,0,0,0
千布　一輝,Kazuki Chibu,CB,センターバック,,,,,,,,,108.5,5.055555555555555,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,108.5,5.055555555555555,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,1.1098892805879748,0.339218044660164,1,1,1,1,1,1,1,1,0,0
池ヶ谷　颯斗,Hayato Ikegaya,CB,センターバック,55.62625,69.84761904761905,0.03063308373042886,2.69571136827774,3.0020422055820286,80.43086956521739,14.120258679373723,1.470510551395507,98.4,5.0,55.62625,69.84761904761905,0.03063308373042886,2.69571136827774,3.0020422055820286,80.43086956521739,14.120258679373723,1.470510551395507,98.4,5.0,-0.2763215965647844,0.550145491212771,-0.6457746263378182,0.9532645639786397,-0.9907967345256448,0.2925261439102131,0.3101934168054785,-1.1958106810827032,0.5305452506130681,0.2874286118057205,0,0,0,0,0,0,0,0,0,0
マテイ　ヨニッチ,Matej Jonjić,CB,センターバック,,,,,,,,,103.03030303030303,5.2727272727272725,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,103.03030303030303,5.2727272727272725,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,0.7961431137398779,0.5416676458184437,1,1,1,1,1,1,1,1,0,0
大畑　隆也,Ryuya Ohata,CB,センターバック,,,,,,,,,105.60606060606061,5.333333333333333,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,105.60606060606061,5.333333333333333,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,0.9438906161337186,0.5981652089323823,1,1,1,1,1,1,1,1,0,0
篠﨑　輝和,Terukazu Shinozaki,CB,センターバック,55.55555555555556,100.0,0.5,0.5,4.0,88.48992805755395,16.5,8.0,106.06060606060606,6.121212121212121,55.55555555555556,100.0,0.4728078817733996,0.5,4.0,88.48992805755395,16.5,7.459544677891115,106.06060606060606,6.121212121212121,-0.2833946821112494,2.992441630279179,3.954975991208001,-2.5036374796797527,-0.12244091276634302,1.6526052050615752,0.9900538095877678,3.0015049619425613,0.9699637047914551,1.3326335294135838,0,0,0,0,0,0,0,0,0,0
沼田　航征,Kosei Numata,CB,センターバック,43.480434782608704,68.19090909090909,0.0749375520399667,2.0233139050791005,1.4987510407993339,82.65072324011572,12.139508742714407,6.220416319733555,78.3265306122449,3.489795918367347,43.480434782608704,68.19090909090909,0.0749375520399667,2.0233139050791005,1.4987510407993339,82.65072324011572,12.139508742714407,6.220416319733555,78.3265306122449,3.489795918367347,-1.4915286858811159,0.41595455162442946,-0.184794464561758,-0.10535006008522597,-2.2988597027593913,0.667157560833181,-0.25568045287473695,2.133082319566631,-0.6208849128205927,-1.1203984200742587,0,0,0,0,0,0,0,0,0,0
鈴木　俊也,Shunya Suzuki,CB,センターバック,0.0,50.0,0.0,7.5,11.25,77.29545454545456,18.75,0.0,92.97058823529412,6.117647058823529,20.779675675675676,50.0,0.0,4.200380677809539,9.428698224852111,77.29545454545456,18.75,0.0,92.97058823529412,6.117647058823529,-3.7627737942462915,-1.057480899758295,-0.9645064480379035,3.322198152563399,4.601247538280868,-0.23661908074028215,1.6328488354595643,-2.226393711708651,0.21910987515189173,1.3293101433480576,0,0,0,0,0,0,0,0,0,0
市原　吏音,Rion Ichihara,CB,センターバック,71.9474820143885,52.628947368421066,0.13358070500927643,1.7031539888682745,4.441558441558442,81.07316176470587,14.827424860853435,3.439636363636364,108.04545454545455,5.181818181818182,71.9474820143885,52.628947368421066,0.13358070500927643,1.7031539888682745,4.441558441558442,81.07316176470587,14.827424860853435,3.439636363636364,108.04545454545455,5.181818181818182,1.3566422263873563,-0.8445402362052709,0.42537717668172637,-0.6094060506113484,0.26177357558069303,0.40092195373040734,0.5122213741032168,0.18421861917435536,1.0838161919302383,0.45692130114753604,0,0,0,0,0,0,0,0,0,0
村上　陽介,Yosuke Murakami,CB,センターバック,58.825294117647054,61.11481481481482,0.13358070500927643,2.0037105751391464,4.675324675324676,77.86285525446132,10.419829313543598,2.7723339517625236,88.3076923076923,3.769230769230769,58.825294117647054,61.11481481481482,0.13358070500927643,2.0037105751391464,4.675324675324676,77.86285525446132,10.419829313543598,2.7723339517625236,88.3076923076923,3.769230769230769,0.04374758127302704,-0.15719812104403816,0.42537717668172637,-0.13621331119873253,0.46518124588206516,-0.1408622594768107,-0.7469699565036463,-0.2834492539465228,-0.04835754247686212,-0.8599065160465703,0,0,0,0,0,0,0,0,0,0
庄司　朋乃也,Honoya Shoji,CB,センターバック,57.46781609195403,79.17083333333333,0.0,1.6273972602739726,4.093150684931507,76.25183946488295,13.709736986301369,3.994717808219178,91.7,4.933333333333334,57.46781609195403,79.17083333333333,0.0,1.6273972602739726,4.093150684931507,76.25183946488295,13.709736986301369,3.994717808219178,91.7,4.933333333333334,-0.0920701379074243,1.3053114029744015,-0.9645064480379035,-0.7286765493126105,-0.04138744536162603,-0.41274375092811644,0.1929128379968662,0.5732382809914744,0.14622792379803068,0.2252812923803883,0,0,0,0,0,0,0,0,0,0
岩﨑　博,Hiroshi  Iwasaki,CB,センターバック,,,,,,,,,109.5,6.53125,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,109.5,6.53125,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,1.1672500756349953,1.7148748548563244,1,1,1,1,1,1,1,1,0,0
高橋　勇利也,Yuriya Takahashi,CB,センターバック,,,,,,,,,121.73333333333333,6.3,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,118.44363636363636,6.3,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,1.68026416806462,1.4993013405997024,1,1,1,1,1,1,1,1,0,0
福森　直也,Naoya Fukumori,CB,センターバック,60.46744186046512,72.22222222222221,0.03452243958573072,1.2773302646720368,3.9355581127733026,79.83165957446809,8.527663981588033,3.2451783659378597,102.61538461538461,4.615384615384615,60.46744186046512,72.22222222222221,0.03452243958573072,1.2773302646720368,3.9355581127733026,79.83165957446809,8.527663981588033,3.2451783659378597,102.61538461538461,4.615384615384615,0.20804693401799138,0.7424846691472484,-0.6053065661219654,-1.2798178923858095,-0.178513913299492,0.19140106057376724,-1.287536384729466,0.04793594346870027,0.7723430635805079,-0.07111361564812076,0,0,0,0,0,0,0,0,0,0
浦上　仁騎,Niki Urakami,CB,センターバック,50.35594405594406,56.4076923076923,0.1039661147477859,2.4605313823642665,3.084328070850982,82.48432835820897,15.631721216788602,3.153742780130921,118.54545454545455,4.954545454545454,50.35594405594406,56.4076923076923,0.1039661147477859,2.4605313823642665,3.084328070850982,82.48432835820897,15.631721216788602,3.153742780130921,118.44363636363636,4.954545454545454,-0.8036236369344021,-0.5384677509088777,0.11724259950331783,0.5829999719755794,-0.9191971032040914,0.6390760926344664,0.7419981282907444,-0.01614517654675837,1.68026416806462,0.2450554394702662,0,0,0,0,0,0,0,0,0,0
平松　航,Wataru Hiramatsu,CB,センターバック,,,,,,,,,102.65517241379311,5.586206896551724,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,102.65517241379311,5.586206896551724,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,0.7746253233303898,0.8338964205457124,1,1,1,1,1,1,1,1,0,0
井上　竜太,Ryota Inoue,CB,センターバック,73.19587628865979,68.0,0.035115099492781895,1.4748341786968397,2.9496683573936795,81.28037439613526,15.274365977370268,4.7400819352321495,94.52173913043478,5.739130434782608,73.19587628865979,68.0,0.035115099492781895,1.4748341786968397,2.9496683573936795,81.28037439613526,15.274365977370268,4.7400819352321495,94.52173913043478,5.739130434782608,1.4815459520906877,0.4004912110551957,-0.5991400445440094,-0.9688700629548376,-1.0363689383169035,0.43589198918568695,0.6399064970163755,1.0956144177746567,0.3080851237350578,0.9764532402170144,0,0,0,0,0,0,0,0,0,0
高橋　祥平,Shohei Takahashi,CB,センターバック,56.53043478260871,50.00833333333333,0.0,2.039408866995074,3.7241379310344827,85.9913561847988,17.205073891625613,5.0551625615763545,94.20689655172414,4.655172413793103,56.53043478260871,50.00833333333333,0.0,2.039408866995074,3.7241379310344827,85.9913561847988,17.205073891625613,5.0551625615763545,94.20689655172414,4.655172413793103,-0.1858565484628879,-1.0568059126699554,-0.9645064480379035,-0.08001034214972431,-0.362477550516621,1.2309361862614931,1.1914840275473297,1.31643347036913,0.2900255031055614,-0.034023040394275,0,0,0,0,0,0,0,0,0,0
森　侑里,Yuri Mori,CB,センターバック,56.38297872340425,61.3659090909091,0.07211538461538461,2.1634615384615388,3.4975961538461537,87.50177083333334,23.079519230769225,3.24515625,90.38888888888889,4.166666666666667,56.38297872340425,61.3659090909091,0.07211538461538461,2.1634615384615388,3.4975961538461537,87.50177083333334,23.079519230769225,3.24515625,90.38888888888889,4.166666666666667,-0.20060974907566598,-0.1368598737256848,-0.2141586177856194,0.11529671856384992,-0.5595989841018102,1.4858398253257281,2.8697348025505622,0.04792044387895371,0.07102154806971459,-0.48941288101093444,0,0,0,0,0,0,0,0,0,0
松本　大輔,Daisuke Matsumoto,CB,センターバック,,,,,,,,,90.61764705882354,4.676470588235294,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,90.61764705882354,4.676470588235294,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,0.08414329857066755,-0.014168673640745406,1,1,1,1,1,1,1,1,0,0
中里　崇宏,Takahiro Nakazato,CB,センターバック,44.303797468354425,71.7413043478261,0.22013860578883,1.6510395434162248,2.4582144313086016,77.50813633864762,17.79538116591928,5.063628210354667,100.0625,2.875,44.303797468354425,71.7413043478261,0.22013860578883,1.6510395434162248,2.4582144313086016,77.50813633864762,17.79538116591928,5.063628210354667,100.0625,2.875,-1.4091500101900793,0.7035310664549574,1.3259968348520692,-0.6914544179833418,-1.4639991249134578,-0.20072604759192322,1.3601269518370664,1.3223664804831263,0.6259075723787394,-1.6935171948767502,0,0,0,0,0,0,0,0,0,0
柳下　大樹,Daiki Yagishita,CB,センターバック,63.62237762237763,57.88947368421052,0.1258741258741259,2.1398601398601396,3.2307692307692304,66.04986595174263,12.753524475524472,2.937524475524476,86.0,4.44,63.62237762237763,57.88947368421052,0.1258741258741259,2.1398601398601396,3.2307692307692304,66.04986595174263,12.753524475524472,2.937524475524476,86.0,4.44,0.5237030044910569,-0.41844575528185596,0.34519158294790175,0.07813895537279418,-0.7917738449546183,-2.134469752896868,-0.08026433782703206,-0.16767820392058372,-0.18072860796998627,-0.23460887136707145,0,0,0,0,0,0,0,0,0,0
山下　諒時,Ryoji Yamashita,CB,センターバック,54.392307692307696,39.47105263157895,0.11455239711497665,2.3674162070428513,4.2002545608824775,76.70110893672538,16.878990241832838,3.895163343232923,95.5,4.611111111111111,54.392307692307696,39.47105263157895,0.11455239711497665,2.3674162070428513,4.2002545608824775,76.70110893672538,16.878990241832838,3.895163343232923,95.5,4.611111111111111,-0.39977938126481416,-1.9103093230572386,0.2273909963679309,0.43640053977575793,0.051807151379064297,-0.3369232314408261,1.0983262728340335,0.503467178607671,0.36419894497670835,-0.07509741817538564,0,0,0,0,0,0,0,0,0,0
大和　優槻,Yuzuki  Yamato,CB,センターバック,65.997,44.44444444444444,0.08866995073891625,2.2167487684729066,3.857142857142857,77.86153846153846,11.481916256157636,3.5471083743842367,70.38461538461539,3.5,65.997,44.44444444444444,0.08866995073891625,2.2167487684729066,3.857142857142857,77.86153846153846,11.481916256157636,3.5471083743842367,70.38461538461539,3.5,0.7612875466635747,-1.507472291984681,-0.04191128335332169,0.19919150409373532,-0.2467456001727369,-0.14108448673623103,-0.44354586594556306,0.25953860272625684,-1.07643948447346,-1.1108860752642589,0,0,0,0,0,0,0,0,0,0
近石　哲平,Teppei Chikaishi,CB,センターバック,64.99999999999999,43.75208333333334,0.08310249307479224,3.074792243767313,5.2770083102493075,74.25963983050848,9.350360110803324,3.2829224376731303,88.3,3.85,64.99999999999999,43.75208333333334,0.08310249307479224,3.074792243767313,5.2770083102493075,74.25963983050848,9.350360110803324,3.2829224376731303,88.3,3.85,0.6615361963949163,-1.5635524692408937,-0.09983969627903866,1.5500850168506386,0.9887259189800093,-0.748955358142862,-1.052503060434546,0.07438825270251295,-0.04879877936183931,-0.7846126482812636,0,0,0,0,0,0,0,0,0,0
永野　修都,Shuto Nagano,CB,センターバック,,,,,,,,,113.3,4.933333333333334,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,113.3,4.933333333333334,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,1.385221096813673,0.2252812923803883,1,1,1,1,1,1,1,1,0,0
藤谷　匠,Takumi Fujitani,CB,センターバック,,,,,,,,,98.65517241379311,5.724137931034483,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,98.65517241379311,5.724137931034483,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,0.5451821431423078,0.9624770814257109,1,1,1,1,1,1,1,1,0,0
黒石　貴哉,Takaya Kuroishi,CB,センターバック,58.861702127659576,52.94117647058824,0.39858281665190437,2.1922054915854736,4.105403011514614,63.272507869884585,8.530389725420727,1.0762134632418068,100.77777777777777,6.444444444444445,58.861702127659576,52.94117647058824,0.39858281665190437,2.1922054915854736,4.105403011514614,63.272507869884585,8.530389725420727,1.0762134632418068,100.77777777777777,6.444444444444445,0.04739025746093463,-0.8192501626972667,3.182677308183756,0.1605508588541062,-0.03072629398022654,-2.6031878514249573,-1.286757676028374,-1.4721472824697501,0.6669364743915384,1.6339538660212565,0,0,0,0,0,0,0,0,0,0
神山　京右,Kyosuke Kamiyama,CB,センターバック,58.69347826086957,66.67037037037038,0.199468085106383,2.393617021276596,3.710106382978723,81.84781704781705,15.759853723404254,4.985505319148936,94.06666666666666,5.0,58.69347826086957,66.67037037037038,0.199468085106383,2.393617021276596,3.710106382978723,81.84781704781705,15.759853723404254,4.985505319148936,94.06666666666666,5.0,0.030559206448178385,0.29279327118234794,1.1109237207450104,0.4776507922354833,-0.3746868608809139,0.5316558888633585,0.7786038784707559,1.2676153425850283,0.2819818054093121,0.2874286118057205,0,0,0,0,0,0,0,0,0,0
田代　真一,Masakazu Tashiro,CB,センターバック,53.48837209302325,70.0,0.13206162876008803,1.2545854732208364,4.4900953778429935,84.48462623413258,8.254247982391783,3.697989728539986,88.25925925925925,4.222222222222222,53.48837209302325,70.0,0.13206162876008803,1.2545854732208364,4.4900953778429935,84.48462623413258,8.254247982391783,3.697989728539986,88.25925925925925,4.222222222222222,-0.49021949820015115,0.5624881122566947,0.4095714568114738,-1.315627023397374,0.30400715642829973,0.9766543916003138,-1.3656476932970731,0.36528130758696953,-0.051135700641532965,-0.43762344815649096,0,0,0,0,0,0,0,0,0,0
長倉　颯,Hayate Nagakura,CB,センターバック,,,,,,,,,105.26923076923077,5.076923076923077,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,105.26923076923077,5.076923076923077,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,0.9245697888976011,0.3591370572964884,1,1,1,1,1,1,1,1,0,0
加藤　慎太郎,Shintaro Kato,CB,センターバック,55.247368421052634,32.35294117647059,0.0862895493767977,3.2790028763183128,3.969319271332694,68.26215213358071,11.391860019175457,2.503432406519655,91.04545454545455,4.363636363636363,55.247368421052634,32.35294117647059,0.0862895493767977,3.2790028763183128,3.969319271332694,68.26215213358071,11.391860019175457,2.503432406519655,91.04545454545455,4.363636363636363,-0.31422926867302947,-2.486865322124462,-0.0666789387810956,1.871591824713114,-0.14913722147107192,-1.7611154564795328,-0.4692737331370635,-0.4719044603191703,0.1086826761308899,-0.3057958008906347,0,0,0,0,0,0,0,0,0,0
深港　壮一郎,Soichiro Fukaminato,CB,センターバック,64.2936507936508,75.50408163265307,0.041455550437586364,2.28005527406725,4.6015660985720865,71.3700888450148,11.525016121602949,2.1140257945647165,75.29166666666667,4.583333333333333,64.2936507936508,75.50408163265307,0.041455550437586364,2.28005527406725,4.6015660985720865,71.3700888450148,11.525016121602949,2.1140257945647165,75.29166666666667,4.583333333333333,0.5908648953973981,1.0083101964816368,-0.5331687731623389,0.29886051875918007,0.4010014880946671,-1.2366075814436752,-0.4312328085571225,-0.7448136522412929,-0.794967121598497,-0.10099213460260739,0,0,0,0,0,0,0,0,0,0
花房　稔,Minoru Hanafusa,CB,センターバック,47.91354166666667,63.04347826086957,0.20833333333333331,2.25,3.4166666666666665,76.80267034990791,11.125749999999998,2.7496666666666667,96.22222222222223,4.277777777777778,47.91354166666667,63.04347826086957,0.20833333333333331,2.25,3.4166666666666665,76.80267034990791,11.125749999999998,2.7496666666666667,96.22222222222223,4.277777777777778,-1.047989671267214,-0.0009793701833013218,1.2031650615798062,0.25154185026438364,-0.6300183863424517,-0.319783319672986,-0.5452978205417894,-0.29933524629658215,0.4056261858440013,-0.3858340153020475,0,0,0,0,0,0,0,0,0,0
井上　航希,Koki Inoue,CB,センターバック,65.69142857142857,66.67777777777778,0.16666666666666669,1.3333333333333335,3.0,88.35067961165049,23.503500000000006,3.8324999999999996,95.17391304347827,4.956521739130435,65.69142857142857,66.67777777777778,0.16666666666666669,1.3333333333333335,3.0,88.35067961165049,23.452480465116285,3.8324999999999996,95.17391304347827,4.956521739130435,0.7307146654163107,0.2933932597053158,0.7696307596562646,-1.1916473225634971,-0.9925737246111004,1.629105078371682,2.976284858675582,0.45955060955153304,0.34549433789615847,0.2468977513109383,0,0,0,0,0,0,0,0,0,0
水口　湧斗,Yuto Minakuchi,CB,センターバック,62.88556701030929,75.0125,0.06583760058522312,1.9751280175566934,3.555230431602048,67.72421524663677,8.623013899049011,2.1723774689100215,73.14814814814815,4.703703703703703,62.88556701030929,75.0125,0.06583760058522312,1.9751280175566934,3.555230431602048,67.72421524663677,8.623013899049011,2.1723774689100215,73.14814814814815,4.703703703703703,0.4499839940135319,0.9684928458929517,-0.27947785099704714,-0.18121335225479682,-0.509449507939432,-1.8518998448605228,-1.2602961835467088,-0.7039188451065779,-0.9179210480187308,0.011218303248687129,0,0,0,0,0,0,0,0,0,0
杉田　隼,Hayato Sugita,CB,センターバック,,,,,,,,,90.03846153846153,5.961538461538462,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,90.03846153846153,5.961538461538462,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,0.05092075664298078,1.1837841804403229,1,1,1,1,1,1,1,1,0,0
ピトリック,Kevin Pytlik,CB,センターバック,,,,,,,,,105.75,7.041666666666667,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,105.75,7.035380952380953,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,0.9521470942086684,2.1848306648035662,1,1,1,1,1,1,1,1,0,0
當麻　颯,Hayate Toma,CB,センターバック,,,,,,,,,108.3913043478261,4.913043478260869,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,108.3913043478261,4.913043478260869,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,1.103654411561125,0.2063668908161561,1,1,1,1,1,1,1,1,0,0
左合　修土,Shuto Sago,CB,センターバック,100.0,0.0,0.0,0.0,5.0,76.48235294117647,10.0,0.0,80.125,5.15625,80.47316981132082,12.0,0.0,0.0,5.0,76.48235294117647,10.0,0.0,80.125,5.15625,2.2096501197805454,-4.135422022586775,-0.9645064480379035,-3.290831573949506,0.7476918990784144,-0.3738413713613024,-0.8669095984863111,-2.226393711708651,-0.5177232788712316,0.43308639170884333,0,0,0,0,0,0,0,0,0,0
綿引　康,Ko Watahiki,CB,センターバック,32.25806451612904,64.28571428571429,0.1258741258741259,3.6503496503496504,2.265734265734266,69.41882352941177,4.15434965034965,1.510993006993007,108.0,6.333333333333333,32.25806451612904,64.28571428571429,0.1258741258741259,3.6503496503496504,2.265734265734266,69.41882352941177,4.668544237918216,1.510993006993007,108.0,6.333333333333333,-2.61434371827447,0.0996398231095553,0.34519158294790175,2.456235799600301,-1.6314824326089992,-1.5659109487075054,-2.3900354849404,-1.1674392207506032,1.0812088830644644,1.5303750003123686,0,0,0,0,0,0,0,0,0,0
野瀬　翔也,Shoya  Nose,CB,センターバック,,,,,,,,,91.68,4.84,58.861702127659576,63.63636363636363,0.07755277897457992,2.09140201394268,4.093150684931507,79.83165957446809,12.705140186915887,3.006826722338205,91.68,4.84,0.04739025746093463,0.04704342661556137,-0.15758349055849755,0.0018470542895855258,-0.04138744536162603,0.19140106057376724,-0.09408708451500698,-0.11910886894865753,0.1450807078970905,0.13827504518492256,1,1,1,1,1,1,1,1,0,0
深津　康太,Kota Fukatsu,CB,センターバック,72.61428571428571,50.003846153846155,0.3915171288743882,2.104404567699837,6.117455138662317,80.0739320920044,10.473621533442087,4.405057096247961,82.72222222222223,4.666666666666667,72.61428571428571,50.003846153846155,0.3915171288743882,2.104404567699837,6.117455138662317,80.0739320920044,10.473621533442087,4.405057096247961,82.72222222222223,4.666666666666667,1.4233569399569488,-1.0571693672559843,3.1091600757461118,0.022318121345703802,1.7200262809930293,0.23228794314285287,-0.731602235889713,0.8608177931821742,-0.36874454729077527,-0.023307985320941315,0,0,0,0,0,0,0,0,0,0
長谷川　光基,Koki Hasegawa,CB,センターバック,28.94473684210526,81.81818181818183,0.0,3.7138927097661623,2.723521320495186,82.67841945288754,12.010110041265476,2.5992297111416782,75.63636363636364,4.136363636363637,28.94473684210526,81.81818181818183,0.0,3.7138927097661623,2.723521320495186,82.67841945288754,12.010110041265476,2.5992297111416782,75.63636363636364,4.136363636363637,-2.945847137899726,1.5197425284473711,-0.9645064480379035,2.5562772418093216,-1.23314689542375,0.6718316848763255,-0.2926479380505781,-0.40476650171732936,-0.7751950293663802,-0.5176616625679037,0,0,0,0,0,0,0,0,0,0
砂森　和也,Kazuya Sunamori,CB,センターバック,53.84615384615385,79.98666666666666,0.4433497536945813,1.7733990147783252,1.9950738916256159,77.07549407114624,14.85177339901478,3.5467980295566504,98.84615384615384,4.846153846153846,53.84615384615385,79.98666666666666,0.4433497536945813,1.7733990147783252,1.9950738916256159,77.07549407114624,14.85177339901478,3.5467980295566504,98.84615384615384,4.846153846153846,-0.45442289541553316,1.371392638922846,3.648469375385006,-0.4988131115149131,-1.8669929049871128,-0.2737404933311139,0.519177427088711,0.2593211026799978,0.5561369899417381,0.14401172082418381,0,0,0,0,0,0,0,0,0,0
齊藤　隆成,Ryusei Saito,CB,センターバック,48.62477064220184,56.259375,0.1003904071388734,1.6564417177914113,5.521472392638037,65.77147950089126,8.08303402119353,1.9575627440044618,89.81818181818181,4.7272727272727275,48.62477064220184,56.259375,0.1003904071388734,1.6564417177914113,5.521472392638037,65.77147950089126,8.08303402119353,1.9575627440044618,89.81818181818181,4.7272727272727275,-0.9768301420196445,-0.5504812230292288,0.08003799385261595,-0.6829492984546176,1.2014421383839629,-2.1814513678176723,-1.414561241127315,-0.8544681968308196,0.03828533675500075,0.033189577792997194,0,0,0,0,0,0,0,0,0,0
大城　蛍,Kei Oshiro,CB,センターバック,57.57272727272728,66.6625,0.10055865921787709,2.564245810055866,4.726256983240224,81.96534325889164,16.947703910614525,3.1173687150837988,87.55555555555556,4.444444444444445,57.57272727272728,66.6625,0.10055865921787709,2.564245810055866,4.726256983240224,81.96534325889164,16.947703910614525,3.1173687150837988,87.55555555555556,4.444444444444445,-0.08157361640249866,0.29215578337669285,0.08178862699544909,0.7462867419143684,0.5094991181823637,0.5514900840079903,1.1179568526128203,-0.041637339222418274,-0.09150070456350987,-0.23046571673871613,0,0,0,0,0,0,0,0,0,0
