FB_Name,SC_Name,analysis_position_code,analysis_position_jp,aerial_duel_win_rate_pct,tackle_win_rate_pct,interceptions_per90,shot_block_proxy_per90,psv99_per_match,medaccel_count_full_all_per_match,highaccel_count_full_all_per_match,track_run_proxy_per_match,def_penalty_area_clearance_proxy_per90,affected_line_break_proxy_per90,line_break_proxy_per90,pass_success_rate_pct,forward_pass_success_rate_pct,successful_long_passes_per90,carry_into_30m_proxy_per90
濱田　水輝,Mizuki Hamada,CB,センターバック,67.85982142857144,33.34166666666667,0.08166969147005444,1.7150635208711433,26.41818181818182,69.54545454545455,3.1818181818181817,12.545454545454545,6.043557168784029,10.858965517241378,21.397459165154263,73.67986230636832,50.74885496183206,2.20491833030853,
広瀬　健太,Kenta Hirose,CB,センターバック,,,,,26.935714285714287,99.35714285714286,5.071428571428571,19.357142857142858,,,,,,,0.0
藤嵜　智貴,Tomoki Fujisaki,CB,センターバック,56.458064516129035,45.45,0.0,1.5774099318403116,27.044444444444444,66.1,3.4,16.0,4.8198636806231745,10.691509250243428,22.609542356377798,69.00717054263565,47.2875968992248,3.0671859785783835,
遠藤　元一,Genichi Endo,CB,センターバック,64.40169491525424,62.5,0.08823529411764705,2.2941176470588234,27.333333333333332,84.07692307692308,4.6923076923076925,17.692307692307693,5.029411764705882,12.881911764705883,19.676470588235293,82.44715719063545,65.46860986547085,2.030117647058824,
田辺　陽太,Yota Tanabe,CB,センターバック,,,,,27.56153846153846,90.23076923076923,5.923076923076923,22.76923076923077,,,,,,,0.0
二ノ宮　慈洋,Jiyo Ninomiya,CB,センターバック,33.33333333333333,0.0,0.0,0.0,27.72307692307692,93.6923076923077,3.3076923076923075,21.46153846153846,13.5,4.5,22.5,63.62727272727272,20.0,0.0,0.0
斉藤　諒,Ryo Saito,CB,センターバック,67.34897959183674,73.68421052631578,0.1782178217821782,3.118811881188119,27.7875,85.0,3.875,19.0,4.366336633663367,12.29417821782178,21.386138613861384,76.53192307692308,57.486666666666665,2.7626435643564355,
山内　琳太郎,Rintaro Yamauchi,CB,センターバック,,,,,27.916666666666668,98.5,5.666666666666667,25.916666666666668,,,,,,,0.0
寺阪　尚悟,Shogo Terasaka,CB,センターバック,62.50416666666667,47.609523809523814,0.1272984441301273,2.418670438472419,27.27692307692308,82.07692307692308,4.384615384615385,20.384615384615383,2.545968882602546,15.404130127298444,23.04101838755304,80.93533834586465,66.85524861878453,1.5278359264497876,0.0
今井　那生,Naiki Imai,CB,センターバック,,,,,27.194736842105264,62.26315789473684,5.052631578947368,21.736842105263158,,,,,,,0.0
西野　奨太,Shota Nishino,CB,センターバック,51.172093023255805,76.92692307692309,0.0,2.066805845511482,27.00714285714286,94.92857142857143,4.571428571428571,23.571428571428573,3.288100208768267,12.686805845511481,22.077244258872653,75.85984555984557,57.46553191489361,3.006826722338205,
下堂　竜聖,Ryusei Shimodo,CB,センターバック,67.3913043478261,50.0,0.09414225941422594,2.1652719665271967,28.433333333333334,91.0,3.8333333333333335,21.833333333333332,4.895397489539749,13.840512552301256,20.711297071129707,85.61857835218095,66.82590909090908,4.895020920502091,
田中　誠太郎,Seitaro Tanaka,CB,センターバック,72.72727272727273,57.171428571428585,0.0,3.6531365313653135,28.73157894736842,56.6,4.3,17.7,3.321033210332103,11.954391143911439,21.25461254612546,76.27410071942445,56.24374999999999,4.649446494464945,0.0
都並　優太,Yuta Tsunami,CB,センターバック,69.5695652173913,53.83846153846154,0.0,2.611607142857143,25.783333333333335,40.53333333333333,2.4,11.966666666666667,5.424107142857143,10.847008928571427,22.5,78.77988826815641,48.20892857142857,6.427165178571429,0.0
山内　舟征,Shusei Yamauchi,CB,センターバック,52.38571428571429,54.554545454545455,0.21818181818181817,2.1818181818181817,29.08888888888889,80.0,4.888888888888889,17.11111111111111,3.8181818181818183,13.200763636363636,19.527272727272727,87.04670781893003,67.60167597765363,1.8543272727272726,
奈良坂　巧,Takumi Narasaka,CB,センターバック,70.14675324675326,70.0,0.22113022113022113,2.1007371007371005,26.96,93.0,5.2,16.4,4.201474201474201,9.1752457002457,16.916461916461916,69.47467532467533,54.238562091503276,2.5433292383292385,
鍋田　純志,Atsushi Nabeta,CB,センターバック,62.26792452830189,64.71764705882353,0.0,2.3304562268803943,27.8,65.5,3.7,13.8,3.5511713933415536,12.653045622688039,23.082614056720097,79.25308411214954,54.816346153846155,4.880974106041924,
内田　航平,Kohei Uchida,CB,センターバック,,,,,26.844444444444445,96.77777777777777,4.888888888888889,23.333333333333332,,,,,,,0.0
酒井　崇一,Shuichi Sakai,CB,センターバック,,,,,28.116666666666664,79.41666666666667,4.166666666666667,23.75,,,,,,,0.0
東　廉太,Renta Higashi,CB,センターバック,,,,,27.30909090909091,87.18181818181819,4.545454545454546,26.272727272727273,,,,,,,0.0
相馬　丞,Jo  Soma,CB,センターバック,,,,,29.37857142857143,63.142857142857146,3.5,10.928571428571429,,,,,,,0.0
端野　拓馬,Takuma Hashino,CB,センターバック,26.310526315789474,70.0,0.12430939226519336,3.2320441988950277,27.925,53.0,2.25,17.75,2.859116022099448,9.324820441988951,17.154696132596687,71.34735202492212,54.357246376811595,2.4856906077348064,
神谷　凱士,Kaito Kamiya,CB,センターバック,,,,,27.33125,58.0,2.625,15.5,,,,,,,0.0
菊地　健太,Kenta Kikuchi,CB,センターバック,,,,,28.146666666666665,70.26666666666667,4.333333333333333,22.133333333333333,,,,,,,0.0
ヘナン,Renan Dos Santos Paixão,CB,センターバック,,,,,26.655555555555555,80.3,3.7,13.9,,,,,,,0.0
木邨　優人,Yuto  Kimura,CB,センターバック,,,,,26.558333333333334,66.91666666666667,3.8333333333333335,18.833333333333332,,,,,,,0.0
伊勢　渉,Wataru Ise,CB,センターバック,65.5344827586207,80.01333333333334,0.0,2.769230769230769,27.2,56.18181818181818,2.8181818181818183,11.181818181818182,5.3999999999999995,8.585307692307692,15.923076923076923,81.94878706199462,53.91739130434783,4.708523076923077,
大武　峻,Shun Obu,CB,センターバック,77.35660377358491,25.0,0.0,1.85126582278481,25.366666666666667,45.666666666666664,1.8888888888888888,6.555555555555555,6.8354430379746836,10.539113924050634,16.94620253164557,81.5248407643312,62.19159663865547,3.2753164556962027,
竹内　悠力,Yuri Takeuchi,CB,センターバック,67.93018867924529,61.116666666666674,0.0,2.4363057324840764,26.966666666666665,50.333333333333336,2.6666666666666665,15.333333333333334,3.7261146496815285,11.177340764331209,19.49044585987261,80.10672268907562,57.347794117647055,5.158805732484076,
佐藤　大翔,Hiroto  Sato,CB,センターバック,,,,,27.518181818181816,75.27272727272727,3.3636363636363638,19.545454545454547,,,,,,,0.0
金城　ジャスティン俊樹,Justin Toshiki Kinjo,CB,センターバック,42.094736842105256,66.66666666666666,0.0,1.4808043875685557,26.183333333333334,70.83333333333333,3.5,17.5,5.7586837294332724,15.633016453382087,25.009140767824498,80.7206611570248,62.5092105263158,4.935356489945156,
津覇　実樹,Jitsuki Tsuha,CB,センターバック,,,,,28.30625,43.625,3.0625,12.9375,,,,,,,0.0
坂本　修佑,Shusuke Sakamoto,CB,センターバック,69.09272727272729,50.0,0.0,2.34,26.614285714285717,63.42857142857143,4.714285714285714,12.428571428571429,5.58,7.381259999999999,16.02,57.16335403726708,46.0752808988764,1.26036,
平瀬　大,Dai Hirase,CB,センターバック,,,,,27.87777777777778,49.7,2.3,11.9,,,,,,,0.0
橋内　優也,Yuya Hashiuchi,CB,センターバック,70.58823529411765,50.0,0.0,1.5894039735099337,25.95,28.8,2.0,6.4,5.562913907284768,8.343973509933774,12.119205298013245,87.44112554112554,68.84918032786885,2.18523178807947,
川上　優樹,Yuki Kawakami,CB,センターバック,71.42857142857143,66.66666666666666,0.0,1.3968957871396896,28.066666666666666,102.0,3.6666666666666665,23.333333333333332,3.7915742793791574,13.968758314855874,25.942350332594238,80.38238636363637,53.84538461538462,7.383192904656319,
高嶋　修也,Shuya Takashima,CB,センターバック,,,,,27.200000000000003,58.77777777777778,2.6666666666666665,17.444444444444443,,,,,,,0.0
工藤　駿,Shun  Kudo,CB,センターバック,49.977272727272734,75.0,0.0,1.740331491712707,27.366666666666664,102.0,6.333333333333333,25.0,5.220994475138121,12.930165745856351,19.14364640883978,84.77157360406092,67.54285714285714,0.7453591160220994,
國廣　周平,Shuhei Kunihiro,CB,センターバック,56.50869565217391,66.64999999999999,0.0,3.4615384615384617,27.066666666666666,118.33333333333333,4.666666666666667,20.666666666666668,7.455621301775149,10.916094674556211,20.502958579881657,79.23574879227053,53.24155844155843,2.1307100591715975,
